ID,RodentSurveyID,RodentSpeciesID,IDNum,SexID,AgeID,YearIDNumAssigned,ReproductiveStatusID,Weight,Recapture,Capture1,Capture2,Capture3,Capture4,Notes,CreatedDate
158629,484,112,NA,1,1,NA,32,13,0,,E5,,,,2015-04-03
158630,484,112,NA,1,1,NA,32,18,0,,E2,,,,2015-04-03
158631,484,112,NA,1,1,NA,32,17,0,,F2,,,,2015-04-03
158632,484,112,NA,1,1,NA,32,18,0,,G1,,,,2015-04-03
158633,484,112,NA,1,1,NA,32,20,0,,G3,,,,2015-04-03
158634,484,112,NA,1,3,NA,32,10,0,,F4,,,,2015-04-03
158635,484,112,NA,2,1,NA,32,16,0,,F5,,,,2015-04-03
158636,484,112,NA,1,1,NA,32,14,0,,G6,,,,2015-04-03
158637,484,112,NA,2,1,NA,32,27,0,,F7,,,,2015-04-03
158638,485,119,111,2,1,NA,32,10,0,E7,,,,,2015-04-03
158639,485,115,112,1,1,NA,32,30,0,B7,,,,,2015-04-03
158640,485,115,113,2,1,NA,35,38,0,D6,,,,,2015-04-03
158641,485,115,114,1,1,NA,32,32,1,G6,F6,,,,2015-04-03
158642,485,119,121,1,1,NA,32,9,0,D5,,,,,2015-04-03
158643,485,119,122,1,1,NA,32,10,1,B5,B5,,,,2015-04-03
158644,485,115,123,1,1,NA,32,36,0,D4,,,,,2015-04-03
158645,485,119,124,1,1,NA,32,8,0,G3,,,,,2015-04-03
158646,485,115,131,1,1,NA,32,30,0,F3,,,,,2015-04-03
158647,485,115,132,1,1,NA,32,37,0,A1,,,,,2015-04-03
158648,485,119,NA,2,1,NA,32,10,0,,B3,,,,2015-04-03
158649,485,119,NA,1,1,NA,32,9,0,,D1,,,,2015-04-03
158650,486,115,311,1,1,NA,31,39,0,E7,,,,,2015-04-03
158651,486,115,312,1,1,NA,32,35,0,C7,,,,,2015-04-03
158652,486,115,313,2,1,NA,35,33,0,B7,,,,,2015-04-03
158653,486,115,314,1,1,NA,31,37,0,A6,,,,,2015-04-03
158654,486,119,321,2,1,NA,35,10,1,D6,E6,,,,2015-04-03
158655,486,115,322,2,1,NA,35,45,0,G5,,,,,2015-04-03
158656,486,115,323,2,1,NA,35,39,0,E5,,,,,2015-04-03
158657,486,115,324,1,3,NA,32,25,0,D5,,,,,2015-04-03
158658,486,112,331,2,1,NA,35,15,1,C5,C5,,,,2015-04-03
158659,486,112,332,2,1,NA,32,16,0,C4,,,,,2015-04-03
158660,486,115,333,2,1,NA,35,40,0,D4,,,,,2015-04-03
158661,486,115,334,1,1,NA,32,33,0,F4,,,,,2015-04-03
158662,486,115,341,1,1,NA,32,30,0,E3,,,,,2015-04-03
158663,486,115,342,1,1,NA,32,33,0,B3,,,,,2015-04-03
158664,486,115,343,2,1,NA,35,40,0,C1,,,,,2015-04-03
158665,486,115,344,2,1,NA,35,36,0,E2,,,,,2015-04-03
158666,486,115,222,2,1,NA,35,38,0,F1,,,,,2015-04-03
158667,486,119,NA,2,1,NA,35,10,0,,D1,,,,2015-04-03
158668,486,112,NA,1,1,NA,32,14,0,,G3,,,,2015-04-03
158669,486,119,NA,1,1,NA,32,10,0,,G4,,,,2015-04-03
158670,486,119,NA,2,1,NA,35,11,0,,F5,,,,2015-04-03
158671,486,115,NA,1,1,NA,32,28,0,,B7,,,,2015-04-03
158672,486,115,NA,2,1,NA,35,43,0,,G7,,,,2015-04-03
158673,487,112,111,2,1,NA,32,19,0,G5,,,,,2015-04-03
158674,487,115,311,2,1,NA,35,42,1,G2,G2,,,,2015-04-03
158675,487,115,312,1,1,NA,31,36,1,G1,G1,,,,2015-04-03
158676,487,115,313,2,1,NA,32,24,1,F4,G4,,,,2015-04-03
158677,487,115,314,1,1,NA,31,40,0,F5,,,,,2015-04-03
158678,487,115,321,1,1,NA,32,28,1,F7,D7,,,,2015-04-03
158679,487,112,112,1,1,NA,32,12,0,E7,,,,,2015-04-03
158680,487,115,322,2,1,NA,35,34,0,E5,,,,,2015-04-03
158681,487,112,113,1,1,NA,31,15,1,E2,E2,,,,2015-04-03
158682,487,115,211,2,1,NA,35,34,1,E1,E1,,,,2015-04-03
158683,487,112,114,2,1,NA,32,11,1,D6,D6,,,,2015-04-03
158684,487,115,212,1,1,NA,31,39,0,C6,,,,,2015-04-03
158685,487,115,213,2,1,NA,35,42,1,C1,A2,,,,2015-04-03
158686,487,112,121,2,1,NA,35,15,0,B2,,,,,2015-04-03
158687,487,118,222,2,1,NA,35,19,0,B3,,,,,2015-04-03
158688,487,115,111,1,3,NA,32,22,0,B4,,,,,2015-04-03
158689,487,115,214,2,1,NA,35,38,0,B6,,,,,2015-04-03
158690,487,112,122,2,1,NA,35,19,1,B7,A6,,,,2015-04-03
158691,487,112,123,2,1,NA,35,15,1,A6,B4,,,,2015-04-03
158692,487,115,444,1,1,NA,31,45,1,A2,B3,,,,2015-04-03
158693,487,112,NA,1,1,NA,32,13,0,,G7,,,,2015-04-03
158694,487,112,NA,1,1,NA,32,12,0,,G6,,,,2015-04-03
158695,487,118,NA,1,1,NA,31,25,0,,F2,,,,2015-04-03
158696,487,119,NA,1,1,NA,32,11,0,,F4,,,,2015-04-03
158697,487,115,NA,1,1,NA,31,40,0,,F7,,,,2015-04-03
158698,487,112,NA,2,1,NA,35,23,0,,D2,,,,2015-04-03
158699,487,112,NA,2,1,NA,32,20,0,,C3,,,,2015-04-03
158700,487,112,NA,1,1,NA,31,18,0,,B7,,,,2015-04-03
158701,487,112,NA,1,1,NA,32,12,0,,A7,,,,2015-04-03
158702,487,112,NA,1,1,NA,32,10,0,,A4,,,,2015-04-03
158703,488,111,444,1,1,NA,32,13,1,G1,G1,,,,2015-04-03
158704,488,119,211,2,1,NA,32,10,1,G4,G4,,,,2015-04-03
158705,488,119,212,1,1,NA,32,11,0,G5,,,,,2015-04-03
158706,488,115,311,1,1,NA,31,41,1,G7,E4,,,,2015-04-03
158707,488,119,213,2,1,NA,35,10,1,F7,F7,,,,2015-04-03
158708,488,115,312,1,1,NA,31,41,0,F2,,,,,2015-04-03
158709,488,115,313,2,1,NA,35,39,0,E2,,,,,2015-04-03
158710,488,112,111,1,2,NA,32,6,0,E4,,,,,2015-04-03
158711,488,112,112,1,1,NA,32,15,1,D6,D6,,,,2015-04-03
158712,488,112,113,2,1,NA,32,20,1,D5,D5,,,,2015-04-03
158713,488,112,114,1,3,NA,32,9,0,C2,,,,,2015-04-03
158714,488,112,121,2,1,NA,32,16,1,C3,C3,,,,2015-04-03
158715,488,112,122,1,1,NA,32,14,1,C4,C4,,,,2015-04-03
158716,488,112,123,1,1,NA,31,15,1,C6,C6,,,,2015-04-03
158717,488,112,124,2,1,NA,32,14,0,C7,,,,,2015-04-03
158718,488,112,131,1,1,NA,32,16,1,B7,B7,,,,2015-04-03
158719,488,112,132,2,1,NA,32,18,1,A6,A6,,,,2015-04-03
158720,488,112,133,1,1,NA,31,19,1,B6,A4,,,,2015-04-03
158721,488,112,134,1,1,NA,32,17,0,A4,,,,,2015-04-03
158722,488,115,314,1,3,NA,32,23,1,A3,A3,,,,2015-04-03
158723,488,115,321,1,1,NA,32,30,1,B1,C1,,,,2015-04-03
158724,488,115,322,2,1,NA,35,42,0,A1,,,,,2015-04-03
158725,488,115,NA,2,1,NA,35,43,0,,G6,,,,2015-04-03
158726,488,110,NA,2,1,NA,32,22,0,,F3,,,,2015-04-03
158727,488,115,NA,1,1,NA,31,40,0,,E6,,,,2015-04-03
158728,488,112,NA,2,1,NA,32,11,0,,D4,,,,2015-04-03
158729,488,112,NA,1,1,NA,32,10,0,,D3,,,,2015-04-03
158730,488,119,NA,1,1,NA,32,10,0,,D2,,,,2015-04-03
158731,488,112,NA,2,1,NA,32,20,0,,D1,,,,2015-04-03
158732,488,112,NA,2,1,NA,32,17,0,,C2,,,,2015-04-03
158733,488,112,NA,2,1,NA,32,22,0,,C7,,,,2015-04-03
158734,488,112,NA,1,1,NA,34,23,0,,A5,,,,2015-04-03
158735,488,115,NA,1,1,NA,31,38,0,,A1,,,,2015-04-03
158736,489,117,11,2,1,NA,32,84,0,A1,,,,,2015-04-03
158737,489,119,111,1,1,NA,32,12,0,A2,,,,,2015-04-03
158738,489,115,111,1,1,NA,34,53,0,A6,,,,,2015-04-03
158739,489,115,112,2,1,NA,32,27,0,A7,,,,,2015-04-03
158740,489,112,111,1,1,NA,32,14,0,B7,,,,,2015-04-03
158741,489,119,112,1,1,NA,32,11,1,B3,B4,,,,2015-04-03
158742,489,115,113,2,1,NA,35,47,0,C1,,,,,2015-04-03
158743,489,115,114,2,1,NA,35,44,1,C4,C4,,,,2015-04-03
158744,489,112,112,1,3,NA,32,9,0,C5,,,,,2015-04-03
158745,489,112,113,1,1,NA,32,14,1,C6,B7,,,,2015-04-03
158746,489,115,121,2,1,NA,35,41,0,C7,,,,,2015-04-03
158747,489,119,113,2,1,NA,35,14,1,D7,D7,,,,2015-04-03
158748,489,112,114,2,1,NA,32,17,1,D6,D6,,,,2015-04-03
158749,489,119,114,1,1,NA,32,11,0,D4,,,,,2015-04-03
158750,489,112,121,1,1,NA,32,14,0,D3,,,,,2015-04-03
158751,489,112,122,2,1,NA,32,17,1,D2,D1,,,,2015-04-03
158752,489,112,123,2,3,NA,32,11,0,D1,,,,,2015-04-03
158753,489,112,124,1,1,NA,34,20,0,E2,,,,,2015-04-03
158754,489,115,122,1,1,NA,32,32,1,E5,E5,,,,2015-04-03
158755,489,115,123,1,1,NA,32,35,0,E7,,,,"escaped before weighing, approx. weight",2015-04-03
158756,489,112,131,1,1,NA,32,18,0,G6,,,,,2015-04-03
158757,489,115,124,2,1,NA,35,47,1,G5,G6,,,,2015-04-03
158758,489,115,131,1,1,NA,31,36,1,F4,F3,,,,2015-04-03
158759,489,112,132,2,1,NA,35,21,1,G3,G3,,,,2015-04-03
158760,489,119,121,1,1,NA,32,11,1,G2,G1,,,,2015-04-03
158761,489,115,132,1,1,NA,32,35,0,F1,,,,,2015-04-03
158762,489,112,133,2,1,NA,32,17,1,G1,G2,,,,2015-04-03
158763,489,115,NA,1,1,NA,32,41,0,,A1,,,,2015-04-03
158764,489,112,NA,1,1,NA,32,19,0,,A5,,,,2015-04-03
158765,489,112,NA,2,1,NA,35,22,0,,B3,,,,2015-04-03
158766,489,119,NA,2,1,NA,32,12,0,,B1,,,,2015-04-03
158767,489,115,NA,1,1,NA,34,47,0,,C1,,,,2015-04-03
158768,489,118,NA,1,1,NA,32,29,0,,C5,,,,2015-04-03
158769,489,115,NA,1,1,NA,32,27,0,,C6,,,,2015-04-03
158770,489,118,NA,2,1,NA,35,23,0,,C7,,,,2015-04-03
158771,489,112,NA,1,1,NA,32,18,0,,D3,,,,2015-04-03
158772,489,119,NA,2,1,NA,32,9,0,,E2,,,,2015-04-03
158773,489,112,NA,2,1,NA,32,17,0,,E3,,,,2015-04-03
158774,489,115,NA,1,1,NA,31,39,0,,E7,,,,2015-04-03
158775,489,115,NA,1,1,NA,32,42,0,,F6,,,,2015-04-03
158776,489,115,NA,1,1,NA,32,37,0,,F5,,,,2015-04-03
158777,489,115,NA,1,1,NA,32,27,0,,G5,,,,2015-04-03
158778,489,119,NA,2,1,NA,32,12,0,,G4,,,,2015-04-03
158779,489,119,NA,1,1,NA,32,10,0,,F4,,,,2015-04-03
158780,490,112,311,1,1,NA,32,15,1,G1,E2,,,,2015-04-03
158781,490,112,312,1,1,NA,32,10,0,G2,,,,,2015-04-03
158782,490,115,311,1,1,NA,34,41,1,G3,G3,,,,2015-04-03
158783,490,115,312,2,1,NA,32,38,0,G4,,,,,2015-04-03
158784,490,112,313,2,1,NA,32,18,1,G5,G6,,,,2015-04-03
158785,490,115,313,2,1,NA,35,45,0,G6,,,,,2015-04-03
158786,490,117,333,1,1,NA,32,97,1,G7,G7,,,,2015-04-03
158787,490,112,314,1,1,NA,32,15,1,F7,F7,,,,2015-04-03
158788,490,115,314,2,3,NA,32,22,1,F6,E6,,,,2015-04-03
158789,490,118,333,1,1,NA,31,26,1,F5,E3,,,,2015-04-03
158790,490,112,321,1,1,NA,31,18,1,F4,E4,,,,2015-04-03
158791,490,119,311,1,1,NA,32,9,0,F3,,,,,2015-04-03
158792,490,112,322,2,1,NA,35,20,1,E1,E1,,,,2015-04-03
158793,490,115,321,2,1,NA,35,44,1,E3,F3,,,,2015-04-03
158794,490,112,323,2,1,NA,35,19,0,E4,,,,,2015-04-03
158795,490,112,324,1,1,NA,32,20,1,D7,D7,,,,2015-04-03
158796,490,112,331,1,1,NA,32,16,0,D6,,,,,2015-04-03
158797,490,112,332,2,1,NA,32,20,0,D5,,,,,2015-04-03
158798,490,112,333,1,1,NA,32,19,1,D3,D4,,,,2015-04-03
158799,490,112,334,1,1,NA,31,20,1,D1,D1,,,,2015-04-03
158800,490,117,311,2,1,NA,32,136,0,C2,,,,,2015-04-03
158801,490,112,341,2,1,NA,32,19,0,C4,,,,,2015-04-03
158802,490,112,342,1,1,NA,32,17,0,C5,,,,,2015-04-03
158803,490,112,343,2,1,NA,35,22,0,C6,,,,,2015-04-03
158804,490,112,344,2,1,NA,32,10,0,C7,,,,,2015-04-03
158805,490,112,411,1,1,NA,31,18,0,B7,,,,,2015-04-03
158806,490,115,322,2,1,NA,32,39,0,A6,,,,,2015-04-03
158807,490,112,412,1,1,NA,31,16,0,B6,,,,,2015-04-03
158808,490,112,413,2,1,NA,32,25,1,B5,B5,,,,2015-04-03
158809,490,115,323,2,1,NA,35,43,1,A4,A4,,,,2015-04-03
158810,490,115,324,1,1,NA,32,41,1,B4,B4,,,,2015-04-03
158811,490,115,331,2,1,NA,32,34,1,A3,A3,,,,2015-04-03
158812,490,112,414,1,1,NA,34,30,1,A2,A2,,,,2015-04-03
158813,490,115,332,1,1,NA,34,59,1,B1,B1,,,,2015-04-03
158814,490,112,NA,1,1,NA,32,11,0,,G1,,,,2015-04-03
158815,490,112,NA,2,1,NA,32,21,0,,G4,,,,2015-04-03
158816,490,112,NA,1,1,NA,32,13,0,,G5,,,,2015-04-03
158817,490,115,NA,1,1,NA,32,35,0,,F6,,,,2015-04-03
158818,490,115,NA,1,1,NA,32,28,0,,F5,,,,2015-04-03
158819,490,119,NA,1,1,NA,32,10,0,,F4,,,,2015-04-03
158820,490,115,NA,2,1,NA,32,36,0,,F2,,,,2015-04-03
158821,490,119,NA,2,1,NA,32,13,0,,F1,,,,2015-04-03
158822,490,119,NA,1,1,NA,32,11,0,,E5,,,,2015-04-03
158823,490,112,NA,1,1,NA,31,21,0,,E7,,,,2015-04-03
158824,490,112,NA,2,1,NA,32,17,0,,D6,,,,2015-04-03
158825,490,112,NA,1,1,NA,31,20,0,,D3,,,,2015-04-03
158826,490,112,NA,2,3,NA,32,9,0,,D2,,,,2015-04-03
158827,490,112,NA,2,1,NA,35,22,0,,C1,,,,2015-04-03
158828,490,112,NA,2,1,NA,32,20,0,,C2,,,,2015-04-03
158829,490,117,NA,2,1,NA,32,106,0,,C3,,,,2015-04-03
158830,490,112,NA,2,1,NA,32,19,0,,C7,,,,2015-04-03
158831,490,112,NA,2,1,NA,35,20,0,,A7,,,,2015-04-03
158832,490,112,NA,2,1,NA,32,17,0,,A5,,,,2015-04-03
158833,490,112,NA,1,1,NA,34,18,0,,B3,,,,2015-04-03
158834,490,115,NA,2,1,NA,35,40,0,,A1,,,,2015-04-03
158835,491,112,111,1,1,NA,32,15,1,A3,A3,,,,2015-04-03
158836,491,112,112,1,1,NA,32,17,0,B1,,,,,2015-04-03
158837,491,118,111,1,1,NA,32,23,0,C1,,,,,2015-04-03
158838,491,112,113,1,3,NA,32,12,1,C4,C3,,,,2015-04-03
158839,491,112,114,2,1,NA,35,20,1,C7,C7,,,,2015-04-03
158840,491,112,121,1,1,NA,32,14,0,D7,,,,,2015-04-03
158841,491,119,111,2,1,NA,35,11,0,D6,,,,,2015-04-03
158842,491,115,111,1,1,NA,31,39,1,D5,E4,,,,2015-04-03
158843,491,112,122,2,1,NA,32,14,0,D4,,,,,2015-04-03
158844,491,112,123,1,1,NA,32,16,0,D2,,,,,2015-04-03
158845,491,115,112,1,1,NA,31,45,1,D1,D1,,,,2015-04-03
158846,491,112,124,1,1,NA,32,13,0,E1,,,,,2015-04-03
158847,491,112,131,2,1,NA,32,14,0,E5,,,,,2015-04-03
158848,491,115,113,2,1,NA,35,32,0,G7,,,,,2015-04-03
158849,491,112,132,1,1,NA,32,14,1,F6,F6,,,,2015-04-03
158850,491,112,133,2,3,NA,32,12,1,F5,E5,,,,2015-04-03
158851,491,119,112,1,1,NA,32,11,0,G5,,,,,2015-04-03
158852,491,112,134,2,1,NA,35,18,1,F3,F3,,,,2015-04-03
158853,491,115,114,2,1,NA,35,38,0,G3,,,,,2015-04-03
158854,491,112,141,1,1,NA,32,13,0,F1,,,,,2015-04-03
158855,491,112,142,2,1,NA,35,21,0,G1,,,,,2015-04-03
158856,491,119,NA,1,1,NA,32,10,0,,B6,,,,2015-04-03
158857,491,115,NA,2,1,NA,35,42,0,,C6,,,,2015-04-03
158858,491,115,NA,1,1,NA,32,33,0,,D7,,,,2015-04-03
158859,491,112,NA,2,1,NA,32,16,0,,D6,,,,2015-04-03
158860,491,112,NA,2,3,NA,32,9,0,,D4,,,,2015-04-03
158861,491,112,NA,2,1,NA,35,19,0,,D2,,,,2015-04-03
158862,491,112,NA,1,1,NA,32,14,0,,E1,,,,2015-04-03
158863,491,112,NA,2,1,NA,35,22,0,,E3,,,,2015-04-03
158864,491,112,NA,1,1,NA,32,19,0,,F7,,,,2015-04-03
158865,491,112,NA,1,1,NA,32,16,0,,G7,,,,2015-04-03
158866,491,112,NA,1,1,NA,32,15,0,,F5,,,,2015-04-03
158867,491,112,NA,1,1,NA,32,11,0,,G5,,,,2015-04-03
158868,491,112,NA,1,3,NA,32,12,0,,F4,,,,2015-04-03
158869,491,112,NA,2,1,NA,32,18,0,,G3,,,,2015-04-03
158870,491,112,NA,1,3,NA,32,11,0,,G2,,,,2015-04-03
158871,491,112,NA,2,1,NA,32,16,0,,F2,,,,2015-04-03
158872,491,112,NA,1,1,NA,31,22,0,,F1,,,,2015-04-03
158873,491,119,NA,2,1,NA,32,12,0,,G1,,,,2015-04-03
158874,492,112,311,2,1,NA,32,14,0,A7,,,,,2015-04-03
158875,492,112,312,1,1,NA,32,13,0,A6,,,,,2015-04-03
158876,492,115,311,2,1,NA,35,42,0,A2,,,,,2015-04-03
158877,492,112,313,2,1,NA,32,14,0,A1,,,,,2015-04-03
158878,492,112,314,2,1,NA,35,25,0,B4,,,,,2015-04-03
158879,492,112,321,1,1,NA,32,20,1,B6,B6,,,,2015-04-03
158880,492,112,322,2,1,NA,32,15,1,C6,C6,,,,2015-04-03
158881,492,112,323,2,1,NA,35,23,1,C3,C3,,,,2015-04-03
158882,492,115,312,1,1,NA,31,46,0,C2,,,,,2015-04-03
158883,492,112,324,2,1,NA,35,16,1,C1,C2,,,,2015-04-03
158884,492,112,331,1,1,NA,32,14,0,D2,,,,,2015-04-03
158885,492,115,313,2,1,NA,35,35,0,D3,,,,,2015-04-03
158886,492,112,332,1,1,NA,32,14,1,D4,D4,,,,2015-04-03
158887,492,112,333,2,1,NA,32,16,0,D5,,,,,2015-04-03
158888,492,112,334,1,1,NA,32,18,1,D7,D7,,,,2015-04-03
158889,492,115,314,1,1,NA,31,42,0,E7,,,,,2015-04-03
158890,492,112,341,1,1,NA,32,13,0,E6,,,,,2015-04-03
158891,492,112,342,2,1,NA,35,21,0,E4,,,,,2015-04-03
158892,492,112,343,1,1,NA,32,22,1,E3,E3,,,,2015-04-03
158893,492,112,344,2,1,NA,35,25,0,E2,,,,,2015-04-03
158894,492,112,411,2,1,NA,32,16,0,E1,,,,,2015-04-03
