year,season,date,habitat,night,web,trap,recap,spp,sex,age,weight,repro,recond,incomplete,marked,dead,closed,newborn
1996,F,1996-10-17,JC,2,3,31,N,DIME,NA,J,34,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,40,N,SPSP,M,A,90,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,43,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,49,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,54,N,DIME,M,A,50,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,56,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,58,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,60,N,DIME,M,A,36,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,66,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,68,N,NEAL,M,A,0,NA,NA,Y,N,NA,NA,NA
1996,F,1996-10-17,JC,2,3,76,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,82,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,83,N,NEAL,M,A,180,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,84,N,DIME,NA,J,26,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,92,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,96,N,NEAL,M,A,160,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,103,N,NEAL,F,A,160,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,105,N,NEAL,F,A,220,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,107,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,117,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,118,N,DIME,NA,J,28,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,119,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,124,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,128,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,130,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,131,N,DIME,F,A,48,Y,P,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,132,N,NEAL,NA,J,110,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,137,N,ONAR,M,A,20,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,139,N,DIME,NA,J,21,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,140,N,DIME,F,A,44,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,141,N,DIME,M,A,55,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,143,N,ONAR,F,A,18,Y,P,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,3,144,N,CHPE,M,A,12,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,11,N,DIME,M,A,48,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,12,N,DIME,F,A,53,Y,P,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,15,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,25,N,DIME,M,A,46,Y,S,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,32,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,35,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,36,N,DIME,F,A,29,Y,V,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,42,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,48,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,50,Y,PELE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,51,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,60,N,DIME,F,A,30,Y,V,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,70,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,76,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,81,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,88,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,89,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,93,N,DIME,NA,J,21,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,94,N,NEAL,F,A,175,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,100,N,DIME,M,A,41,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,120,N,NEAL,M,A,170,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,126,N,ONAR,NA,J,34,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-17,JC,2,1,140,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,5,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,7,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,10,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,12,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,15,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,25,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,31,N,NEAL,NA,J,110,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,32,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,36,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,48,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,49,N,PELE,M,A,22,Y,S,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,55,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,59,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,80,N,DIME,M,A,41,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,82,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,84,N,ONAR,F,A,21,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,94,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,95,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,96,N,DIME,M,A,37,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,100,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,103,Y,PELE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,109,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,114,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,119,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,120,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,125,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,132,N,ONAR,M,A,20,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,136,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,140,N,ONAR,F,A,19,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,143,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,1,145,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,5,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,11,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,16,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,21,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,24,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,28,N,CHPE,M,A,13,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,32,N,ONAR,M,A,14,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,33,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,34,N,ONAR,M,A,22,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,35,N,NEAL,F,A,125,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,36,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,39,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,59,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,60,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,61,N,ONAR,F,A,14,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,65,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,69,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,71,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,72,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,79,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,83,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,84,N,DIME,F,A,41,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,91,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,94,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,106,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,110,Y,ONAR,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,115,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,119,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,121,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,122,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,124,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,127,N,ONAR,F,A,15,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,133,N,CHPE,M,A,14,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,136,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,143,N,ONAR,F,A,15,Y,V,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,2,144,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,7,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,9,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,11,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,12,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,18,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,22,N,NEAL,F,A,160,Y,L,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,30,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,36,N,DIME,M,A,54,Y,S,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,39,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,45,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,46,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,47,Y,SPSP,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,59,N,SPSP,M,A,91,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,68,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,72,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,78,N,DIME,NA,J,34,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,82,N,PELE,F,A,34,Y,P,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,84,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,84,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,90,N,PGFL,F,A,9,Y,P,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,91,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,92,N,DIME,F,A,42,Y,V,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,92,N,DIME,F,A,45,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,93,N,DIME,F,A,42,Y,L,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,94,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,94,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,95,N,DIME,F,A,45,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,96,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,102,NA,PELE,NA,NA,0,NA,NA,Y,U,NA,NA,NA
1996,F,1996-10-18,JC,3,3,103,N,CHPE,M,A,74,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,126,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,128,N,ONAR,F,A,22,N,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,129,Y,DIME,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,130,N,DIME,F,A,55,Y,L,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,131,N,DIME,F,A,57,Y,P,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,132,N,NEAL,F,A,232,Y,L,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,134,Y,NEAL,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1996,F,1996-10-18,JC,3,3,139,N,DIME,NA,J,21,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,2,N,DIME,M,A,37,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,10,N,DIME,F,A,44,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,11,N,DIME,F,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,12,N,DIME,M,A,44,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,19,N,DIME,F,A,43,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,21,N,NEAL,NA,J,83,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,22,N,ONAR,NA,J,16,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,23,N,DIME,F,A,46,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,31,N,DIME,M,A,46,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,35,N,DIME,M,A,40,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,36,N,DIME,F,A,43,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,41,N,NEAL,F,A,152,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,42,N,ONAR,NA,J,17,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,46,N,DIME,M,A,48,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,47,N,DIME,M,A,44,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,48,N,DIME,F,A,41,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,55,N,DIME,M,A,44,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,57,N,DIME,F,A,45,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,58,N,DIME,NA,J,38,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,59,N,DIME,F,A,37,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,60,N,DIME,M,A,46,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,69,N,DIME,M,A,44,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,70,N,DIME,M,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,72,N,REME,M,A,12,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,74,N,DIME,F,A,44,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,82,N,DIME,F,A,38,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,84,N,DIME,M,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,86,N,DIME,F,A,44,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,91,N,ONAR,F,A,19,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,92,N,DIME,F,A,38,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,93,N,NEAL,NA,J,120,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,103,N,DIME,M,A,44,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,105,N,DIME,M,A,37,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,110,N,DIME,NA,J,36,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,110,N,ONAR,M,A,20,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,111,N,REME,F,A,12,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,113,N,ONAR,F,A,22,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,114,N,DIME,M,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,116,N,SIHI,M,A,68,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,117,N,NEAL,F,A,170,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,120,N,DIME,M,A,38,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,128,N,NEAL,F,A,230,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,131,N,DIME,F,A,38,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,132,N,NEAL,F,A,137,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,136,N,DIME,M,A,41,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,138,N,ONAR,F,A,19,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,140,N,DIME,M,A,40,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,141,N,DIME,NA,J,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,142,N,DIME,F,A,37,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,143,N,DIME,M,A,40,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,144,N,REME,M,A,9,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,1,89,N,DIME,M,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,4,N,NEAL,M,A,175,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,7,N,DIME,M,A,43,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,9,N,DIME,M,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,15,N,DIME,M,A,36,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,18,N,DIME,F,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,20,N,DIME,F,A,38,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,21,N,PGFL,M,A,6,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,24,N,DIME,M,A,43,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,28,N,ONAR,F,A,27,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,30,N,DIME,F,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,32,N,DIME,F,A,46,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,35,N,DIME,M,A,48,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,36,N,DIME,M,A,50,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,39,N,DIME,M,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,47,N,DIME,M,A,38,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,52,N,DIME,F,A,48,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,55,N,DIME,M,A,41,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,56,N,DIME,M,A,48,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,57,N,DIME,F,A,37,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,68,N,NEAL,F,A,0,NA,NA,Y,U,NA,NA,NA
1997,F,1997-10-28,JC,1,2,70,N,DIME,F,A,42,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,72,N,DIME,M,A,37,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,76,N,PELE,M,A,18,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,78,N,DIME,M,A,41,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,79,N,DIME,M,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,83,N,DIME,M,A,37,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,84,N,DIME,F,A,37,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,86,N,DIME,F,A,37,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,88,N,DIME,M,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,90,N,NEAL,NA,J,95,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,92,N,DIME,M,A,42,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,93,N,DIME,M,A,41,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,94,N,DIME,M,A,39,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,95,N,DIME,M,A,43,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,96,N,DIME,F,A,0,NA,NA,Y,M,NA,NA,NA
1997,F,1997-10-28,JC,1,2,99,N,ONAR,F,A,19,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,100,N,PELE,F,A,28,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,102,N,DIME,M,A,40,N,NA,NA,NA,NA,NA,NA
1997,F,1997-10-28,JC,1,2,103,N,PELE,NA,NA,0,NA,NA,Y,U,NA,NA,NA
1997,F,1997-10-28,JC,1,2,104,N,DIME,F,A,41,N,NA,NA,NA,NA,NA,NA
