year,location,season,night,web,trap,recap,species,sex,age,reprod,mass,l_tag,r_tag,field_comments,qaqc_comments,site
1989,5pgrass,2,2,2,117,n,PGFV,m,a,st,8.5,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,12,n,PETR,f,a,NA,NA,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,132,y,DIOR,m,a,st,51,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,144,n,PGFV,f,j,NA,5,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,24,n,DIOR,m,a,st,42,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,24,n,PGFV,f,a,l,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,28,y,PGFV,m,a,st,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,30,y,PGFV,m,a,st,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,32,n,DIME,f,a,NA,55,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,46,y,DIOR,m,a,st,46,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,58,NA,XESP,f,j,NA,66,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,65,y,PGFV,f,a,NA,4,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,70,n,REMO,f,j,NA,4,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,81,y,PGFV,m,a,st,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,83,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,84,y,DIOR,f,j,NA,41,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,89,n,REMO,m,a,NA,8,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,9,n,DIOR,f,a,NA,47,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,2,96,y,DIOR,m,a,NA,48,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,12,n,DIOR,m,a,NA,47,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,131,n,PGFV,m,a,st,8,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,143,n,DIOR,f,a,NA,48,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,26,n,REME,m,j,NA,6,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,33,n,PGFV,m,a,NA,5.5,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,39,n,DIOR,f,j,NA,35,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,48,NA,XESP,m,a,NA,99,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,60,NA,XESP,f,j,NA,91,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,66,n,ONAR,m,a,st,16,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,71,n,DIOR,f,a,NA,46,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,93,y,DIOR,f,a,NA,52,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,3,NA,n,PGFV,m,a,NA,8,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,4,10,n,DISP,f,a,NA,113,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,4,139,n,REMO,f,j,NA,6.5,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,4,23,n,ONAR,m,a,NA,22,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,4,26,n,PGFV,m,a,NA,6.5,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,4,49,n,PEMA,m,j,NA,15.5,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,4,56,n,PGFV,m,NA,NA,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,4,93,n,PGFV,m,a,NA,6,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,5,134,n,PGFV,m,a,st,8,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,5,2,n,PGFV,m,a,NA,6,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,5,23,NA,XESP,m,a,st,110,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,5,26,y,DIOR,m,a,st,55,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,5,45,n,PGFV,m,a,NA,9,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,5,46,n,PGFV,m,a,NA,6,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,5,47,y,PGFV,m,a,st,8,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,5,71,y,DIOR,f,a,NA,50,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,5,91,n,DIOR,m,a,st,48,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,5,92,y,DIOR,f,a,NA,46,NA,NA,NA,NA,core_black
1989,5pgrass,2,2,5,94,n,DISP,m,a,st,140,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,1,11,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,1,120,n,PGFV,m,a,NA,8,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,1,128,n,PGFV,f,a,NA,7.5,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,1,129,n,PGFV,f,a,NA,8.5,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,1,58,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,1,96,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,2,104,y,DIOR,m,a,NA,45,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,2,23,NA,XESP,f,j,NA,100,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,2,40,y,PGFV,m,a,st,NA,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,2,57,y,DIOR,m,a,st,43.5,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,2,59,NA,XESP,f,j,NA,70,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,2,83,y,PGFV,m,a,st,4,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,115,y,PGFV,m,a,NA,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,117,y,PGFV,m,a,st,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,118,n,DIOR,m,a,st,50,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,12,y,DIOR,m,a,NA,44,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,120,n,DISP,f,a,NA,100,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,145,y,DISP,f,a,NA,98,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,17,n,PGFV,f,a,NA,6,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,39,y,DIOR,f,j,NA,33,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,46,y,ONAR,m,a,st,23,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,51,NA,XESP,m,a,NA,97,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,71,y,DIOR,f,a,NA,49,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,3,82,n,ONAR,m,j,NA,16,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,4,118,n,PGFV,m,a,NA,6.5,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,4,35,n,DIOR,m,a,NA,49,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,4,81,n,DISP,f,a,NA,115,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,4,83,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,5,107,n,PGFV,m,a,st,8,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,5,108,n,PGFV,m,a,NA,7.5,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,5,131,n,REMO,m,a,NA,9,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,5,132,n,REMO,m,j,NA,8,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,5,26,n,DIOR,m,a,st,54,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,5,47,y,PGFV,m,a,NA,6,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,5,78,y,DIOR,m,a,st,53,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,5,91,y,DIOR,f,a,NA,47,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,5,92,y,DISP,m,a,st,135,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,5,93,n,DISP,f,a,NA,110,NA,NA,NA,NA,core_black
1989,5pgrass,2,3,5,95,n,PGFV,f,a,NA,8,NA,NA,NA,NA,core_black
1989,5plarrea,1,1,1,102,NA,CHIN,m,a,NA,9,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,105,n,DIME,f,a,NA,41,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,127,n,DIME,f,a,NA,43,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,140,n,DIME,m,j,NA,35,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,143,n,DIME,f,j,NA,38,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,144,n,DIME,m,j,NA,36,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,145,n,DISP,f,j,NA,109,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,17,n,DIME,m,a,st,46,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,22,n,ONAR,m,a,st,18,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,26,n,DIME,m,a,st,50,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,33,n,DIME,f,a,l,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,4,n,DIME,m,a,st,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,41,n,ONAR,m,a,st,22,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,42,n,DIME,f,j,NA,39,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,52,NA,CHIN,m,a,NA,8,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,54,n,DIME,f,a,NA,49,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,60,n,DIME,f,a,NA,44.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,67,n,DIME,m,j,NA,38,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,1,78,n,DIME,f,j,NA,29,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,110,n,PGFV,f,a,NA,7.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,115,n,DIME,m,j,NA,26,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,117,n,DIME,f,a,NA,40.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,118,n,DIME,m,j,NA,23.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,120,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,129,n,DIME,f,j,NA,39,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,132,n,PGFV,m,a,NA,6,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,136,n,DIME,m,a,NA,40,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,23,n,PGFV,m,a,NA,6.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,28,n,PGFV,m,a,NA,7,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,43,n,DIME,f,j,NA,37,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,48,n,DIME,f,a,p,46,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,49,n,DIME,f,a,NA,44,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,58,n,DIME,m,a,NA,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,68,n,DIME,m,a,NA,47.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,80,n,DIME,m,a,NA,41.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,82,NA,CHIN,f,a,NA,13,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,2,94,n,DIME,f,j,NA,31.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,108,y,DIOR,f,a,NA,40,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,120,n,DIME,f,j,NA,28.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,130,n,ONAR,f,a,NA,28,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,132,n,DIME,f,j,NA,39,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,26,n,DIME,m,a,st,42,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,27,n,DIME,m,j,NA,33,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,33,n,DIME,m,a,NA,43,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,56,n,DIME,f,j,NA,37,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,69,NA,NEAL,m,a,st,104,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,71,n,PGFV,f,a,NA,14,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,81,n,DIME,m,a,st,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,83,n,DIME,f,j,NA,38,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,3,93,n,DIME,f,j,l,39,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,103,NA,NEMI,m,a,NA,125,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,117,n,DIME,m,a,NA,41,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,132,n,DIME,m,a,NA,41.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,137,n,DISP,m,a,NA,125,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,32,n,DIME,f,a,NA,NA,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,44,n,DIME,m,a,NA,41.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,46,n,DIME,m,j,NA,26.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,48,n,DIME,f,j,NA,39,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,61,n,DIME,m,a,NA,42.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,87,n,DIME,f,a,NA,41,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,91,n,DIME,m,a,NA,40.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,4,96,n,DIME,m,a,NA,41.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,5,1,n,DIME,f,j,NA,37,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,5,10,n,DIME,m,a,NA,40,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,5,108,n,DIME,f,j,NA,32,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,5,129,n,DIME,m,a,st,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,5,138,n,DIME,f,j,NA,32,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,5,144,n,DIME,f,a,NA,41,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,5,54,n,ONAR,f,a,NA,20,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,5,67,n,DIME,m,a,st,40,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,5,7,n,DIME,f,j,l,28,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,5,92,n,DIME,f,j,l,37,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,1,5,93,n,DISP,f,j,NA,98,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,105,y,DIME,f,a,NA,40,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,108,n,DIME,m,a,NA,40,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,127,n,DIME,m,a,st,42,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,130,n,DIME,f,j,NA,33.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,132,n,PGFV,f,a,l,7,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,135,y,DIME,m,a,st,NA,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,138,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,142,y,DIME,f,j,NA,37,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,143,n,DIME,m,j,NA,37,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,144,n,DIME,NA,j,NA,27,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,23,y,DIME,m,a,st,48,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,24,n,DIME,f,j,NA,36,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,26,n,DIME,f,a,l,41,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,29,y,ONAR,m,a,st,15,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,30,NA,CHIN,m,a,NA,7,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,32,n,DIME,m,j,NA,38,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,48,y,DIME,f,a,l,36,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,49,y,DISP,f,j,NA,107,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,52,n,PGFV,m,a,st,7.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,58,n,ONAR,f,j,NA,13,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,59,y,DIME,f,j,NA,37.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,60,n,DISP,m,a,st,148,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,68,y,DIME,m,j,NA,36.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,1,78,y,DIME,f,j,NA,30,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,108,n,DIME,f,a,NA,41,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,114,n,PGFV,m,a,NA,NA,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,116,n,DIME,f,a,NA,42.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,128,n,DIME,m,a,NA,42.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,143,n,DISP,f,a,NA,130,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,22,NA,NEMI,f,a,NA,195,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,24,n,DIME,m,a,NA,46,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,32,n,DIME,f,j,NA,34.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,57,n,REME,m,a,NA,11,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,66,n,REME,f,a,NA,11,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,71,n,ONAR,f,j,NA,15.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,72,n,DISP,f,j,NA,60,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,8,n,PGFV,f,a,NA,7.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,84,n,PGFV,f,a,NA,7,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,2,91,n,ONAR,m,j,NA,16.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,108,n,DIME,m,a,st,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,112,y,DIME,f,j,l,40,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,114,n,ONAR,f,a,NA,35,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,12,n,DIME,f,j,NA,37,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,120,y,DIME,f,j,NA,28,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,128,n,DIME,f,j,NA,38,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,132,y,DIME,f,j,NA,39,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,134,y,DIME,m,j,NA,34,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,142,n,DIME,m,a,st,44,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,22,n,PGFV,m,a,NA,7,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,45,n,DIME,m,a,st,48,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,56,n,ONAR,f,a,NA,29,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,57,y,DIME,f,j,NA,51,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,66,y,DIME,m,a,st,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,69,NA,NEMI,f,j,NA,70,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,70,NA,NEMI,f,j,NA,64,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,72,n,DIME,f,a,l,41,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,77,n,PGFV,m,j,st,6,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,83,y,DIME,f,j,NA,37,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,84,n,REME,f,a,NA,9,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,92,n,DIME,f,a,NA,40,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,3,93,n,DIME,m,a,st,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,4,108,n,DISP,m,a,NA,155,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,4,118,n,DIME,f,j,NA,38,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,4,35,n,DIME,m,j,NA,39,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,4,6,n,DIME,f,a,NA,44.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,4,69,n,DIME,m,j,NA,38.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,4,95,n,DIME,m,a,NA,43,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,105,n,DIME,m,a,st,47,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,107,n,ONAR,f,a,p,20,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,108,y,DIME,f,j,NA,31,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,11,n,DIME,f,a,l,43,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,120,n,DIME,f,j,NA,39,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,129,n,DIME,f,a,NA,44,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,131,n,DIME,f,a,p,42,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,136,n,ONAR,m,a,st,20,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,139,y,DIME,f,j,NA,30,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,22,n,DIME,m,a,st,44,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,26,n,DIME,m,a,st,42,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,56,y,DIME,m,a,st,39,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,59,n,DIME,m,a,st,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,7,y,DIME,f,j,NA,29,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,79,n,DIME,m,j,NA,19,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,83,n,DIME,f,j,NA,20,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,92,y,DISP,f,j,NA,96,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,2,5,94,n,DIME,f,a,NA,47,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,11,y,ONAR,m,a,st,16,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,120,y,DIME,m,a,NA,40,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,130,y,PGFV,f,a,l,7,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,141,y,DIME,m,j,NA,35,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,144,n,PGFV,m,a,NA,7,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,17,n,DIME,m,a,NA,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,19,y,DIME,m,j,NA,38,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,24,y,DIME,f,j,NA,36,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,43,n,DIME,m,a,st,54,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,45,y,DIME,m,a,st,47,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,46,y,DIME,f,a,l,42,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,47,y,DISP,m,a,st,140,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,48,n,PGFV,m,a,st,8,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,55,y,DIME,f,a,NA,41,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,59,n,DIME,m,a,st,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,60,y,ONAR,m,a,st,22,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,67,y,DIME,m,j,NA,37,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,77,y,DIME,f,a,NA,34.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,79,y,DIME,f,j,NA,27,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,1,84,n,DIME,f,a,NA,41,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,10,n,REMO,m,j,NA,7.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,110,n,PGFV,m,j,NA,5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,117,n,DISP,f,j,NA,70,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,144,n,PGFV,f,a,NA,6.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,26,n,DIME,m,a,NA,45,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,34,n,PGFV,m,a,NA,7,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,46,n,DISP,f,j,NA,70,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,48,n,PGFV,f,a,NA,7.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,70,n,ONAR,m,a,NA,22.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,81,n,DIME,m,j,NA,36,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,83,n,DISP,m,a,NA,145,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,2,95,n,DIME,f,j,NA,38.5,NA,NA,NA,NA,core_creosote
1989,5plarrea,1,3,3,108,y,DIME,m,a,st,45,NA,NA,NA,NA,core_creosote
