year,season,date,habitat,night,web,trap,recap,species,sex,age,weight_g
1996,S,1996-04-10,JC,2,2,106,N,PELE,F,A,19
1996,S,1996-04-10,JC,2,2,138,N,PGFL,F,A,5
1996,S,1996-04-10,JC,2,3,12,N,DIME,M,A,36
1996,S,1996-04-10,JC,2,3,33,N,CHPE,M,A,15
1996,S,1996-04-10,JC,2,3,36,N,ONAR,F,A,18
1996,S,1996-04-10,JC,2,3,45,N,PELE,F,A,17
1996,S,1996-04-10,JC,2,3,56,N,NEAL,NA,J,92
1996,S,1996-04-10,JC,2,3,108,N,DIME,NA,NA,0
1996,S,1996-04-10,JC,2,3,118,N,DIME,M,A,46
1996,S,1996-04-11,JC,3,1,7,N,SPSP,M,A,93
1996,S,1996-04-11,JC,3,1,9,N,NEAL,NA,J,65
1996,S,1996-04-11,JC,3,1,39,N,PELE,M,A,20
1996,S,1996-04-11,JC,3,1,45,N,PELE,F,A,19
1996,S,1996-04-11,JC,3,1,48,N,NEAL,F,A,175
1996,S,1996-04-11,JC,3,1,84,N,DIME,F,A,43
1996,S,1996-04-11,JC,3,1,92,N,PELE,M,A,18
1996,S,1996-04-11,JC,3,1,119,N,NEAL,F,A,146
1996,S,1996-04-11,JC,3,1,124,N,NEAL,M,A,205
1996,S,1996-04-11,JC,3,2,30,N,ONAR,F,A,19
1996,S,1996-04-11,JC,3,2,35,N,NEAL,NA,J,82
1996,S,1996-04-11,JC,3,2,83,N,DIME,F,A,41
1996,S,1996-04-11,JC,3,3,22,N,DIME,M,A,42
1996,S,1996-04-11,JC,3,3,24,N,DIME,NA,NA,46
1996,S,1996-04-11,JC,3,3,50,N,PELE,F,A,15
1996,S,1996-04-11,JC,3,3,72,N,REME,F,A,9
1996,S,1996-04-11,JC,3,3,108,N,DIME,F,A,40
1996,S,1996-04-11,JC,3,3,122,N,PELE,M,A,17
1996,S,1996-04-11,JC,3,3,143,N,ONAR,M,A,22
1997,S,1997-04-15,JC,1,1,5,N,PELE,F,A,19
1997,S,1997-04-15,JC,1,1,10,N,DIME,M,A,39
1997,S,1997-04-15,JC,1,1,15,N,DIME,M,A,39
1997,S,1997-04-15,JC,1,1,22,N,DIME,F,A,40
1997,S,1997-04-15,JC,1,1,24,N,DIME,M,A,51
1997,S,1997-04-15,JC,1,1,31,N,DIME,M,A,49
1997,S,1997-04-15,JC,1,1,33,N,DIME,M,A,46
1997,S,1997-04-15,JC,1,1,36,N,DIME,F,A,49
1997,S,1997-04-15,JC,1,1,40,N,DIME,NA,J,28
1997,S,1997-04-15,JC,1,1,44,N,DIME,F,A,42
1997,S,1997-04-15,JC,1,1,50,N,PELE,F,A,18
1997,S,1997-04-15,JC,1,1,57,N,ONAR,M,A,19
1997,S,1997-04-15,JC,1,1,59,N,DIME,F,A,54
1997,S,1997-04-15,JC,1,1,60,N,DIME,M,A,43
1997,S,1997-04-15,JC,1,1,68,N,DIME,M,A,38
1997,S,1997-04-15,JC,1,1,70,N,DIME,F,A,36
1997,S,1997-04-15,JC,1,1,72,N,PGFL,F,A,8
1997,S,1997-04-15,JC,1,1,74,N,DIME,F,A,41
1997,S,1997-04-15,JC,1,1,78,N,DIME,M,A,42
1997,S,1997-04-15,JC,1,1,82,N,DIME,F,A,40
1997,S,1997-04-15,JC,1,1,84,N,DIME,M,A,44
1997,S,1997-04-15,JC,1,1,88,N,DIME,M,A,36
1997,S,1997-04-15,JC,1,1,90,N,NEAL,NA,J,64
1997,S,1997-04-15,JC,1,1,92,N,REME,M,A,11
1997,S,1997-04-15,JC,1,1,100,N,PELE,M,A,21
1997,S,1997-04-15,JC,1,1,103,N,DIME,F,A,46
1997,S,1997-04-15,JC,1,1,104,N,DIME,M,A,44
1997,S,1997-04-15,JC,1,1,105,N,DIME,NA,J,35
1997,S,1997-04-15,JC,1,1,113,N,DIME,F,A,47
1997,S,1997-04-15,JC,1,1,119,N,DIME,F,A,41
1997,S,1997-04-15,JC,1,1,125,N,PELE,M,A,21
1997,S,1997-04-15,JC,1,1,132,N,DIME,M,A,41
1997,S,1997-04-15,JC,1,1,141,N,DIME,F,A,36
1997,S,1997-04-15,JC,1,1,144,N,ONAR,M,A,19
1997,S,1997-04-15,JC,1,1,144,N,ONAR,F,A,20
1997,S,1997-04-15,JC,1,1,145,N,DIME,NA,J,34
1997,S,1997-04-15,JC,1,2,5,N,NEAL,F,A,194
1997,S,1997-04-15,JC,1,2,9,N,DIME,M,A,55
1997,S,1997-04-15,JC,1,2,11,N,DIME,M,A,42
1997,S,1997-04-15,JC,1,2,12,N,DIME,F,A,38
1997,S,1997-04-15,JC,1,2,16,N,DIME,M,A,45
1997,S,1997-04-15,JC,1,2,21,N,DIME,F,A,37
1997,S,1997-04-15,JC,1,2,24,N,REME,M,A,9
1997,S,1997-04-15,JC,1,2,32,N,DIME,F,A,48
1997,S,1997-04-15,JC,1,2,33,N,DIME,M,A,47
1997,S,1997-04-15,JC,1,2,35,N,NEAL,NA,J,79
1997,S,1997-04-15,JC,1,2,36,N,NEAL,M,A,205
1997,S,1997-04-15,JC,1,2,47,N,DIME,M,A,45
1997,S,1997-04-15,JC,1,2,48,N,DIME,M,A,45
1997,S,1997-04-15,JC,1,2,58,N,DIME,F,A,37
1997,S,1997-04-15,JC,1,2,61,N,REME,F,A,11
1997,S,1997-04-15,JC,1,2,67,N,DIME,F,A,48
1997,S,1997-04-15,JC,1,2,69,N,DIME,M,A,45
1997,S,1997-04-15,JC,1,2,70,N,DIME,F,A,39
1997,S,1997-04-15,JC,1,2,71,N,DIME,F,A,43
1997,S,1997-04-15,JC,1,2,72,N,DIME,M,A,42
1997,S,1997-04-15,JC,1,2,76,N,DIME,M,A,48
1997,S,1997-04-15,JC,1,2,82,N,NEAL,F,A,178
1997,S,1997-04-15,JC,1,2,83,N,DIME,M,A,45
1997,S,1997-04-15,JC,1,2,84,N,DIME,M,A,49
1997,S,1997-04-15,JC,1,2,96,N,DIME,F,A,43
1997,S,1997-04-15,JC,1,2,97,N,PELE,F,A,26
1997,S,1997-04-15,JC,1,2,102,N,DIME,M,A,37
1997,S,1997-04-15,JC,1,2,104,N,DIME,M,A,50
1997,S,1997-04-15,JC,1,2,105,N,DIME,M,A,51
1997,S,1997-04-15,JC,1,2,106,N,DIME,F,A,41
1997,S,1997-04-15,JC,1,2,114,N,ONAR,M,A,19
1997,S,1997-04-15,JC,1,2,116,N,DIME,M,A,53
1997,S,1997-04-15,JC,1,2,117,N,DIME,NA,NA,0
1997,S,1997-04-15,JC,1,2,120,N,DIME,F,A,38
1997,S,1997-04-15,JC,1,2,126,N,DIME,F,A,48
1997,S,1997-04-15,JC,1,2,127,N,DIME,NA,NA,0
1997,S,1997-04-15,JC,1,2,132,N,DIME,F,A,0
1997,S,1997-04-15,JC,1,2,135,N,NEAL,M,A,134
1997,S,1997-04-15,JC,1,2,138,N,DIME,F,A,60
1997,S,1997-04-15,JC,1,2,140,N,DIME,M,A,46
1997,S,1997-04-15,JC,1,2,144,N,DIME,M,A,50
1997,S,1997-04-15,JC,1,3,5,N,CHPE,M,A,12
1997,S,1997-04-15,JC,1,3,10,N,ONAR,M,A,20
1997,S,1997-04-15,JC,1,3,14,N,DIME,NA,J,24
1997,S,1997-04-15,JC,1,3,16,N,DIME,M,A,45
1997,S,1997-04-15,JC,1,3,18,N,ONAR,F,A,22
1997,S,1997-04-15,JC,1,3,19,N,PELE,M,A,16
1997,S,1997-04-15,JC,1,3,20,N,DIME,F,A,41
1997,S,1997-04-15,JC,1,3,21,N,DIME,M,A,40
1997,S,1997-04-15,JC,1,3,22,N,PELE,M,A,19
1997,S,1997-04-15,JC,1,3,23,N,NEAL,F,A,158
1997,S,1997-04-15,JC,1,3,27,N,DIME,F,A,43
1997,S,1997-04-15,JC,1,3,31,N,DIME,M,A,38
1997,S,1997-04-15,JC,1,3,33,N,DIME,NA,J,20
1997,S,1997-04-15,JC,1,3,34,N,DIME,M,A,40
1997,S,1997-04-15,JC,1,3,36,N,ONAR,M,A,18
1997,S,1997-04-15,JC,1,3,41,N,DIME,F,A,40
1997,S,1997-04-15,JC,1,3,44,N,PGFL,F,A,6
1997,S,1997-04-15,JC,1,3,46,N,DIME,F,A,36
1997,S,1997-04-15,JC,1,3,47,N,DIME,F,A,42
1997,S,1997-04-15,JC,1,3,48,N,REME,M,A,10
1997,S,1997-04-15,JC,1,3,49,N,CHPE,M,A,12
1997,S,1997-04-15,JC,1,3,54,N,DIME,M,A,43
1997,S,1997-04-15,JC,1,3,56,N,NEAL,F,A,172
1997,S,1997-04-15,JC,1,3,60,N,DIME,F,A,42
1997,S,1997-04-15,JC,1,3,61,N,DIME,F,A,39
1997,S,1997-04-15,JC,1,3,65,N,DIME,M,A,48
1997,S,1997-04-15,JC,1,3,66,N,DIME,NA,J,31
1997,S,1997-04-15,JC,1,3,68,N,DIME,F,A,37
1997,S,1997-04-15,JC,1,3,70,N,DIME,M,A,49
1997,S,1997-04-15,JC,1,3,72,N,DIME,NA,NA,0
1997,S,1997-04-15,JC,1,3,82,N,PELE,M,A,20
1997,S,1997-04-15,JC,1,3,83,N,DIME,M,A,41
1997,S,1997-04-15,JC,1,3,84,N,DIME,M,A,42
1997,S,1997-04-15,JC,1,3,86,N,DIME,M,A,46
1997,S,1997-04-15,JC,1,3,87,N,ONAR,M,A,17
1997,S,1997-04-15,JC,1,3,90,N,DIME,M,A,44
1997,S,1997-04-15,JC,1,3,92,N,DIME,F,A,40
1997,S,1997-04-15,JC,1,3,95,N,DIME,M,A,50
1997,S,1997-04-15,JC,1,3,96,N,DIME,M,A,43
1997,S,1997-04-15,JC,1,3,100,N,PELE,M,A,24
1997,S,1997-04-15,JC,1,3,102,N,PELE,F,A,26
1997,S,1997-04-15,JC,1,3,103,N,PELE,NA,NA,0
1997,S,1997-04-15,JC,1,3,104,N,DIME,M,A,38
1997,S,1997-04-15,JC,1,3,108,N,DIME,F,A,45
1997,S,1997-04-15,JC,1,3,114,N,DIME,NA,J,29
1997,S,1997-04-15,JC,1,3,117,N,DIME,F,A,48
1997,S,1997-04-15,JC,1,3,119,N,DIME,F,A,30
1997,S,1997-04-15,JC,1,3,120,N,DIME,M,A,46
1997,S,1997-04-15,JC,1,3,127,N,DIME,F,A,45
1997,S,1997-04-15,JC,1,3,130,N,DIME,F,A,54
1997,S,1997-04-15,JC,1,3,131,N,DIME,M,A,53
1997,S,1997-04-15,JC,1,3,132,N,NEAL,M,A,280
1997,S,1997-04-16,JC,2,1,19,N,DIME,F,A,53
1997,S,1997-04-16,JC,2,1,24,N,ONAR,M,A,19
1997,S,1997-04-16,JC,2,1,31,N,REME,M,A,9
1997,S,1997-04-16,JC,2,1,32,N,DIME,NA,J,30
1997,S,1997-04-16,JC,2,1,33,N,REME,F,A,11
1997,S,1997-04-16,JC,2,1,43,N,PGFL,F,A,7
1997,S,1997-04-16,JC,2,1,59,N,DIME,F,A,32
1997,S,1997-04-16,JC,2,1,60,N,DIME,F,A,46
1997,S,1997-04-16,JC,2,1,70,N,PELE,F,A,24
1997,S,1997-04-16,JC,2,1,72,N,PGFL,M,A,9
1997,S,1997-04-16,JC,2,1,95,N,NEAL,F,A,165
1997,S,1997-04-16,JC,2,1,103,N,REME,F,A,15
1997,S,1997-04-16,JC,2,1,120,N,PELE,F,A,21
1997,S,1997-04-16,JC,2,1,139,N,DIME,F,A,54
1997,S,1997-04-16,JC,2,2,11,N,ONAR,M,A,21
1997,S,1997-04-16,JC,2,2,20,N,DIME,M,A,41
1997,S,1997-04-16,JC,2,2,36,N,ONAR,M,A,17
1997,S,1997-04-16,JC,2,2,47,N,DIME,NA,J,32
1997,S,1997-04-16,JC,2,2,48,N,DIME,M,A,58
1997,S,1997-04-16,JC,2,2,53,N,DIME,NA,J,33
1997,S,1997-04-16,JC,2,2,60,N,DIME,M,A,42
1997,S,1997-04-16,JC,2,2,64,N,PGFL,F,A,8
1997,S,1997-04-16,JC,2,2,71,N,DIME,M,A,46
1997,S,1997-04-16,JC,2,2,118,N,DIME,F,A,46
1997,S,1997-04-16,JC,2,2,120,N,DIME,M,A,51
1997,S,1997-04-16,JC,2,2,132,N,DIME,M,A,38
1997,S,1997-04-16,JC,2,2,144,N,DIME,F,A,50
1997,S,1997-04-16,JC,2,3,8,N,PELE,F,A,21
1997,S,1997-04-16,JC,2,3,11,N,NEAL,F,A,185
1997,S,1997-04-16,JC,2,3,24,N,DIME,F,A,45
1997,S,1997-04-16,JC,2,3,33,N,ONAR,M,A,21
1997,S,1997-04-16,JC,2,3,34,N,DIME,F,A,42
1997,S,1997-04-16,JC,2,3,36,N,DIME,NA,J,22
1997,S,1997-04-16,JC,2,3,83,N,DIME,F,A,38
1997,S,1997-04-16,JC,2,3,84,N,ONAR,F,A,17
1997,S,1997-04-16,JC,2,3,97,N,DIME,F,A,37
1997,S,1997-04-16,JC,2,3,102,N,PELE,F,A,29
1997,S,1997-04-16,JC,2,3,103,N,REME,F,A,12
1997,S,1997-04-16,JC,2,3,107,N,DIME,F,A,42
1997,S,1997-04-16,JC,2,3,108,N,DIME,NA,J,29
1997,S,1997-04-16,JC,2,3,114,N,NEAL,F,A,175
1997,S,1997-04-16,JC,2,3,119,N,CHPE,M,A,18
1997,S,1997-04-16,JC,2,3,130,N,DIME,M,A,48
1997,S,1997-04-16,JC,2,3,135,N,NEAL,M,A,185
1997,S,1997-04-16,JC,2,3,137,N,CHPE,M,A,18
1997,S,1997-04-16,JC,2,3,140,N,ONAR,M,A,20
1997,S,1997-04-16,JC,2,3,143,N,DIME,M,A,33
1997,S,1997-04-16,JC,2,3,144,N,DIME,F,A,39
1997,S,1997-04-17,JC,3,1,24,N,DIME,F,A,49
1997,S,1997-04-17,JC,3,1,26,N,DIME,M,A,49
1997,S,1997-04-17,JC,3,1,35,N,PELE,F,A,28
1997,S,1997-04-17,JC,3,1,41,N,ONAR,M,A,19
1997,S,1997-04-17,JC,3,1,46,N,DIME,NA,J,32
1997,S,1997-04-17,JC,3,1,55,N,DIME,M,A,37
1997,S,1997-04-17,JC,3,1,70,N,DIME,NA,J,35
1997,S,1997-04-17,JC,3,1,84,N,DIME,M,A,43
1997,S,1997-04-17,JC,3,1,88,N,CHPE,M,A,16
1997,S,1997-04-17,JC,3,1,92,N,ONAR,M,A,21
1997,S,1997-04-17,JC,3,1,108,N,DIME,M,A,43
1997,S,1997-04-17,JC,3,1,117,N,DIME,NA,J,34
1997,S,1997-04-17,JC,3,1,120,N,PELE,M,A,20
1997,S,1997-04-17,JC,3,1,133,N,PGFL,M,A,7
1997,S,1997-04-17,JC,3,2,11,N,ONAR,M,A,16
1997,S,1997-04-17,JC,3,2,15,N,PELE,F,A,24
1997,S,1997-04-17,JC,3,2,18,N,PELE,F,A,20
1997,S,1997-04-17,JC,3,2,23,N,DIME,M,A,49
1997,S,1997-04-17,JC,3,2,30,N,CHPE,M,A,16
1997,S,1997-04-17,JC,3,2,33,N,NEAL,M,A,190
1997,S,1997-04-17,JC,3,2,34,N,PELE,M,A,23
1997,S,1997-04-17,JC,3,2,35,N,NEAL,F,A,210
1997,S,1997-04-17,JC,3,2,59,N,DIME,F,A,49
1997,S,1997-04-17,JC,3,2,67,N,ONAR,F,A,22
1997,S,1997-04-17,JC,3,2,71,N,NEAL,F,A,165
1997,S,1997-04-17,JC,3,2,76,N,PELE,F,A,16
1997,S,1997-04-17,JC,3,2,91,N,PGFL,M,A,9
1997,S,1997-04-17,JC,3,2,93,N,DIME,M,A,45
1997,S,1997-04-17,JC,3,2,100,N,PGFL,M,A,9
1997,S,1997-04-17,JC,3,2,120,N,DIOR,F,A,35
1997,S,1997-04-17,JC,3,2,132,N,ONAR,F,A,18
1997,S,1997-04-17,JC,3,3,4,N,DIME,NA,J,25
1997,S,1997-04-17,JC,3,3,36,N,DIME,M,A,41
1997,S,1997-04-17,JC,3,3,48,N,NEAL,M,A,195
1997,S,1997-04-17,JC,3,3,54,N,PELE,F,A,21
1997,S,1997-04-17,JC,3,3,56,N,NEAL,M,A,210
1997,S,1997-04-17,JC,3,3,67,N,DIME,M,A,49
1997,S,1997-04-17,JC,3,3,72,N,DIME,F,A,42
1997,S,1997-04-17,JC,3,3,74,N,CHPE,M,A,16
1997,S,1997-04-17,JC,3,3,92,N,DIME,F,A,45
1997,S,1997-04-17,JC,3,3,105,N,PGFL,M,A,7
1997,S,1997-04-17,JC,3,3,120,N,REME,F,A,14
1997,S,1997-04-17,JC,3,3,143,N,NEAL,F,A,192
1998,S,1998-04-18,JC,1,1,4,N,DIME,M,A,39
1998,S,1998-04-18,JC,1,1,10,N,DIME,F,A,38
1998,S,1998-04-18,JC,1,1,11,N,DIME,M,A,39
1998,S,1998-04-18,JC,1,1,12,N,DIME,F,A,34
1998,S,1998-04-18,JC,1,1,21,N,DIME,M,A,45
1998,S,1998-04-18,JC,1,1,36,N,DIME,F,A,39
1998,S,1998-04-18,JC,1,1,46,N,DIME,M,A,46
1998,S,1998-04-18,JC,1,1,56,N,DIME,M,A,40
1998,S,1998-04-18,JC,1,1,60,N,DIME,F,A,36
1998,S,1998-04-18,JC,1,1,72,N,DIME,F,A,35
1998,S,1998-04-18,JC,1,1,76,N,DIME,F,A,37
1998,S,1998-04-18,JC,1,1,84,N,DIME,M,A,41
1998,S,1998-04-18,JC,1,1,93,N,DIME,F,A,36
1998,S,1998-04-18,JC,1,1,96,N,DIME,F,A,38
1998,S,1998-04-18,JC,1,1,100,N,CHPE,M,A,14
1998,S,1998-04-18,JC,1,1,110,N,ONAR,F,A,21
1998,S,1998-04-18,JC,1,1,115,N,DIME,M,A,36
1998,S,1998-04-18,JC,1,1,116,N,NEAL,F,A,162
1998,S,1998-04-18,JC,1,1,117,N,DIME,M,A,42
1998,S,1998-04-18,JC,1,1,120,N,DIME,M,A,31
1998,S,1998-04-18,JC,1,1,127,N,DIME,F,A,37
1998,S,1998-04-18,JC,1,1,128,N,DIME,M,A,41
1998,S,1998-04-18,JC,1,1,131,N,DIME,F,A,37
1998,S,1998-04-18,JC,1,1,132,N,NEAL,M,A,228
1998,S,1998-04-18,JC,1,1,143,N,DIME,M,A,38
1998,S,1998-04-18,JC,1,2,3,N,NEAL,M,A,210
1998,S,1998-04-18,JC,1,2,5,N,NEAL,F,A,194
1998,S,1998-04-18,JC,1,2,7,N,DIME,M,A,35
1998,S,1998-04-18,JC,1,2,19,N,DIME,F,A,39
1998,S,1998-04-18,JC,1,2,20,N,DIME,F,A,36
1998,S,1998-04-18,JC,1,2,21,N,DIME,M,A,42
1998,S,1998-04-18,JC,1,2,35,N,DIME,F,A,35
1998,S,1998-04-18,JC,1,2,36,N,DIME,M,A,44
1998,S,1998-04-18,JC,1,2,45,N,DIME,NA,J,32
1998,S,1998-04-18,JC,1,2,46,N,DIME,M,A,42
1998,S,1998-04-18,JC,1,2,47,N,DIME,F,A,38
1998,S,1998-04-18,JC,1,2,48,N,DIME,F,A,40
1998,S,1998-04-18,JC,1,2,54,N,ONAR,M,A,20
1998,S,1998-04-18,JC,1,2,55,N,PELE,F,A,21
1998,S,1998-04-18,JC,1,2,58,N,DIME,M,A,41
1998,S,1998-04-18,JC,1,2,59,N,DIME,F,A,41
1998,S,1998-04-18,JC,1,2,60,N,DIME,M,A,42
1998,S,1998-04-18,JC,1,2,63,N,CHPE,M,A,15
1998,S,1998-04-18,JC,1,2,67,N,DIME,M,A,41
1998,S,1998-04-18,JC,1,2,79,N,ONAR,M,A,22
1998,S,1998-04-18,JC,1,2,83,N,DIME,F,A,36
1998,S,1998-04-18,JC,1,2,84,N,DIME,M,A,39
1998,S,1998-04-18,JC,1,2,88,N,DIME,M,A,42
1998,S,1998-04-18,JC,1,2,95,N,DIME,M,A,49
1998,S,1998-04-18,JC,1,2,96,N,DIME,F,A,40
1998,S,1998-04-18,JC,1,2,102,N,DIME,M,A,39
1998,S,1998-04-18,JC,1,2,103,N,DIME,M,A,47
1998,S,1998-04-18,JC,1,2,113,N,PELE,NA,J,8
1998,S,1998-04-18,JC,1,2,114,N,DIME,F,A,38
1998,S,1998-04-18,JC,1,2,115,N,ONAR,M,A,18
1998,S,1998-04-18,JC,1,2,117,N,SPSP,M,A,110
1998,S,1998-04-18,JC,1,2,118,N,DIME,M,A,44
1998,S,1998-04-18,JC,1,2,119,N,DIME,M,A,41
1998,S,1998-04-18,JC,1,2,120,N,DIME,F,A,34
1998,S,1998-04-18,JC,1,2,141,N,DIME,F,A,39
1998,S,1998-04-18,JC,1,2,143,N,DIME,M,A,43
1998,S,1998-04-18,JC,1,3,5,N,DIME,F,A,37
1998,S,1998-04-18,JC,1,3,6,N,DIME,M,A,44
1998,S,1998-04-18,JC,1,3,7,N,DIME,F,A,36
1998,S,1998-04-18,JC,1,3,8,N,NEAL,F,A,140
1998,S,1998-04-18,JC,1,3,9,N,ONAR,F,A,17
1998,S,1998-04-18,JC,1,3,10,N,DIME,M,A,39
1998,S,1998-04-18,JC,1,3,11,N,DIME,F,A,39
1998,S,1998-04-18,JC,1,3,12,N,DIME,M,A,48
1998,S,1998-04-18,JC,1,3,22,N,DIME,M,A,46
1998,S,1998-04-18,JC,1,3,44,N,DIME,M,A,36
1998,S,1998-04-18,JC,1,3,48,N,CHPE,M,A,14
1998,S,1998-04-18,JC,1,3,48,N,DIME,M,A,41
1998,S,1998-04-18,JC,1,3,54,N,DIME,F,A,40
1998,S,1998-04-18,JC,1,3,55,N,DIME,F,A,37
1998,S,1998-04-18,JC,1,3,57,N,DIME,F,A,42
1998,S,1998-04-18,JC,1,3,58,N,DIME,F,A,38
1998,S,1998-04-18,JC,1,3,59,N,ONAR,F,A,15
1998,S,1998-04-18,JC,1,3,60,N,PELE,F,A,21
1998,S,1998-04-18,JC,1,3,72,N,DIME,F,A,39
1998,S,1998-04-18,JC,1,3,78,N,DIME,M,A,45
1998,S,1998-04-18,JC,1,3,82,N,DIME,F,A,40
1998,S,1998-04-18,JC,1,3,90,N,DIME,M,A,43
1998,S,1998-04-18,JC,1,3,92,N,DIME,M,A,45
1998,S,1998-04-18,JC,1,3,95,N,DIME,M,A,45
1998,S,1998-04-18,JC,1,3,96,N,DIME,M,A,46
1998,S,1998-04-18,JC,1,3,106,N,DIME,M,A,46
1998,S,1998-04-18,JC,1,3,107,N,DIME,F,A,44
1998,S,1998-04-18,JC,1,3,108,N,SIHI,NA,NA,0
1998,S,1998-04-18,JC,1,3,118,N,DIME,F,A,42
1998,S,1998-04-18,JC,1,3,120,N,DIME,M,A,42
1998,S,1998-04-18,JC,1,3,121,N,NEAL,F,A,0
1998,S,1998-04-18,JC,1,3,127,N,DIME,M,A,35
1998,S,1998-04-18,JC,1,3,129,N,DIME,F,A,38
1998,S,1998-04-18,JC,1,3,139,N,DIME,M,A,34
1998,S,1998-04-19,JC,2,1,11,N,ONAR,F,A,19
1998,S,1998-04-19,JC,2,1,23,N,DIME,F,A,37
1998,S,1998-04-19,JC,2,1,31,N,PELE,F,A,0
1998,S,1998-04-19,JC,2,1,33,N,NEAL,M,A,245
1998,S,1998-04-19,JC,2,1,38,N,ONAR,M,A,18
1998,S,1998-04-19,JC,2,1,41,N,DIME,M,A,52
1998,S,1998-04-19,JC,2,1,42,N,SPSP,M,A,98
1998,S,1998-04-19,JC,2,1,48,N,DIME,F,A,40
1998,S,1998-04-19,JC,2,1,50,N,PELE,F,A,24
1998,S,1998-04-19,JC,2,1,58,N,DIME,M,A,34
1998,S,1998-04-19,JC,2,1,59,N,DIME,M,A,43
1998,S,1998-04-19,JC,2,1,72,N,REME,NA,J,11
1998,S,1998-04-19,JC,2,1,82,N,DIME,M,A,42
1998,S,1998-04-19,JC,2,1,83,N,DIME,M,A,41
1998,S,1998-04-19,JC,2,1,103,N,REME,M,A,10
1998,S,1998-04-19,JC,2,1,106,N,ONAR,M,A,18
1998,S,1998-04-19,JC,2,1,107,N,DIME,M,A,32
1998,S,1998-04-19,JC,2,2,11,N,DIME,F,A,38
1998,S,1998-04-19,JC,2,2,20,N,DIME,M,A,43
1998,S,1998-04-19,JC,2,2,36,N,DIME,M,A,42
1998,S,1998-04-19,JC,2,2,81,N,NEAL,F,A,220
1998,S,1998-04-19,JC,2,2,94,N,NEAL,NA,J,78
1998,S,1998-04-19,JC,2,2,95,N,DIME,M,A,45
1998,S,1998-04-19,JC,2,2,105,N,DIME,M,A,44
1998,S,1998-04-19,JC,2,2,106,N,DIME,NA,NA,0
1998,S,1998-04-19,JC,2,2,115,N,ONAR,F,A,22
1998,S,1998-04-19,JC,2,2,118,N,NEAL,F,A,160
1998,S,1998-04-19,JC,2,2,119,N,DIME,F,A,50
1998,S,1998-04-19,JC,2,2,132,N,DIME,F,A,34
1998,S,1998-04-19,JC,2,2,141,N,DIME,F,A,39
1998,S,1998-04-19,JC,2,3,7,N,DIME,F,A,36
1998,S,1998-04-19,JC,2,3,8,N,DIME,F,A,40
1998,S,1998-04-19,JC,2,3,20,N,DIME,F,A,36
1998,S,1998-04-19,JC,2,3,22,N,PELE,NA,J,10
1998,S,1998-04-19,JC,2,3,33,N,DIME,M,A,41
1998,S,1998-04-19,JC,2,3,34,N,DIME,F,A,38
1998,S,1998-04-19,JC,2,3,42,N,DIME,NA,NA,0
1998,S,1998-04-19,JC,2,3,48,N,DIME,F,A,42
1998,S,1998-04-19,JC,2,3,54,N,CHPE,F,A,13
1998,S,1998-04-19,JC,2,3,59,N,ONAR,F,A,18
1998,S,1998-04-19,JC,2,3,64,N,DIME,F,A,39
1998,S,1998-04-19,JC,2,3,70,N,DIME,M,A,37
1998,S,1998-04-19,JC,2,3,75,N,DIME,M,A,48
1998,S,1998-04-19,JC,2,3,82,N,SIHI,M,A,68
1998,S,1998-04-19,JC,2,3,93,N,DIME,M,A,48
1998,S,1998-04-19,JC,2,3,95,N,DIME,F,A,38
1998,S,1998-04-19,JC,2,3,105,N,SIHI,F,A,91
1998,S,1998-04-19,JC,2,3,108,N,NEAL,F,A,277
1998,S,1998-04-19,JC,2,3,113,N,PELE,NA,J,9
1998,S,1998-04-20,JC,3,1,3,N,CHPE,F,A,17
1998,S,1998-04-20,JC,3,1,10,N,DIME,M,A,38
1998,S,1998-04-20,JC,3,1,17,N,DIME,M,A,42
1998,S,1998-04-20,JC,3,1,23,N,DIME,M,A,44
1998,S,1998-04-20,JC,3,1,36,N,DIME,M,A,42
1998,S,1998-04-20,JC,3,1,57,N,DIME,F,A,43
1998,S,1998-04-20,JC,3,1,67,N,PELE,NA,NA,0
1998,S,1998-04-20,JC,3,1,81,N,DIME,F,A,38
1998,S,1998-04-20,JC,3,1,92,N,DIME,F,A,37
1998,S,1998-04-20,JC,3,1,97,N,DIME,F,A,37
1998,S,1998-04-20,JC,3,1,101,N,DIME,F,A,52
1998,S,1998-04-20,JC,3,1,144,N,DIME,M,A,37
1998,S,1998-04-20,JC,3,2,6,N,SPSP,M,A,110
1998,S,1998-04-20,JC,3,2,8,N,DIME,M,A,42
1998,S,1998-04-20,JC,3,2,12,N,ONAR,M,A,22
1998,S,1998-04-20,JC,3,2,36,N,PELE,F,A,24
1998,S,1998-04-20,JC,3,2,47,N,DIME,M,A,44
1998,S,1998-04-20,JC,3,2,60,N,NEAL,F,A,210
1998,S,1998-04-20,JC,3,2,93,N,DIME,F,A,41
1998,S,1998-04-20,JC,3,2,95,N,ONAR,F,A,17
1998,S,1998-04-20,JC,3,2,102,N,CHPE,M,A,11
1998,S,1998-04-20,JC,3,2,116,N,DIME,F,A,38
1998,S,1998-04-20,JC,3,2,118,N,NEAL,NA,J,48
1998,S,1998-04-20,JC,3,2,130,N,DIME,NA,NA,0
1998,S,1998-04-20,JC,3,2,144,N,DIME,F,A,39
1998,S,1998-04-20,JC,3,3,42,N,DIME,F,A,38
