year,night,web,recap,species,mass_g
2015,2,1,n,PGFV,7
2015,2,1,n,PEER,23
2015,2,1,n,DIME,39
2015,2,1,n,PEER,25
2015,2,3,n,DIME,39
2015,2,3,n,DIME,37
2015,2,3,n,PGFV,7
2015,2,3,n,DIOR,53
2015,2,3,n,DIME,44
2015,2,3,n,ONAR,20
2015,2,5,n,XESP,110
2015,2,5,n,DIME,39
2015,2,5,n,DIME,39
2015,2,5,n,PEMA,22
2015,2,5,n,PELE,20
2015,2,5,n,DIME,45
2015,2,5,n,ONAR,25
2015,3,1,n,CHIN,14
2015,3,1,n,ONAR,19
2015,3,1,n,DIME,44
2015,3,1,n,DIOR,50
2015,3,1,n,PGFV,8
2015,3,1,n,DIME,38
2015,3,3,n,PGFV,7
2015,3,3,n,NEMI,58
2015,3,3,n,XESP,113
2015,3,3,n,DIOR,52
2015,3,3,n,DIME,39
2015,3,3,n,PGFV,7
2015,3,5,n,ONAR,22
2015,3,5,n,DISP,102
2015,3,5,n,ONAR,21
2015,3,5,n,PEER,11
2015,1,1,n,DIOR,60
2015,1,1,n,DISP,142
2015,1,1,n,PEER,19
2015,1,1,n,PGFV,7
2015,1,1,n,DIME,40
2015,1,1,n,DISP,138
2015,1,1,n,DIME,48
2015,1,1,n,DIME,39
2015,1,1,n,DIOR,54
2015,1,1,n,DIME,45
2015,1,1,n,PEER,20
2015,1,1,n,DIME,46
2015,1,1,n,DIOR,54
2015,1,1,n,DIOR,42
2015,1,1,n,PEER,24
2015,1,1,n,DIME,49
2015,1,1,n,PEER,23
2015,1,1,n,PEER,20
2015,1,1,n,DIME,48
2015,1,1,n,DIME,48
2015,1,1,n,DIME,43
2015,1,1,n,DIME,45
2015,1,1,n,DIME,48
2015,1,1,n,DIME,47
2015,1,1,n,PEER,25
2015,1,1,n,DIME,39
2015,1,1,n,DIME,42
2015,1,1,n,DIME,41
2015,1,1,n,PEER,24
2015,1,1,n,DIME,47
2015,1,3,n,DIME,48
2015,1,3,n,DISP,136
2015,1,3,n,DIME,38
2015,1,3,n,DIME,48
2015,1,3,n,DIOR,52
2015,1,3,n,DIME,43
2015,1,3,n,DIME,54
2015,1,3,n,DIME,42
2015,1,3,n,DIME,40
2015,1,3,n,XESP,97
2015,1,3,n,DIOR,52
2015,1,3,n,ONAR,19
2015,1,3,n,DISP,125
2015,1,3,n,DIME,49
2015,1,3,n,DIOR,49
2015,1,3,n,DIME,39
2015,1,3,n,DIME,41
2015,1,3,n,DIME,47
2015,1,3,n,DIME,29
2015,1,3,n,ONAR,24
2015,1,3,n,DIME,41
2015,1,3,n,DIOR,45
2015,1,3,n,DIME,47
2015,1,3,n,DIME,41
2015,1,5,n,DIME,42
2015,1,5,n,DIOR,42
2015,1,5,n,DIME,45
2015,1,5,n,ONAR,21
2015,1,5,n,DIME,40
2015,1,5,n,ONAR,25
2015,1,5,n,PGFV,7
2015,1,5,n,DIME,42
2015,1,5,n,DISP,130
2015,1,5,n,DIME,44
2015,1,5,n,NEMI,49
2015,1,5,n,DIME,43
2015,1,5,n,DISP,114
2015,1,5,n,DIME,43
2015,1,5,n,NEAL,109
2015,1,5,n,DIOR,55
2015,1,5,n,XESP,98
2015,2,1,n,ONAR,26
2015,2,1,n,DIME,40
2015,2,1,n,PEER,23
2015,2,1,n,DIME,38
2015,2,1,n,PEER,19
2015,2,1,n,PEER,17
2015,2,1,n,PEER,19
2015,2,1,n,PEER,NA
2015,2,3,n,DIME,42
2015,2,3,n,DIOR,54
2015,2,3,n,DIME,44
2015,2,3,n,ONAR,15
2015,2,3,n,DIME,39
2015,2,3,n,DIME,40
2015,2,3,n,XESP,40
2015,2,3,n,DIME,40
2015,2,3,n,ONAR,22
2015,2,3,n,DIOR,54
2015,2,3,n,DIOR,49
2015,2,3,n,DIME,50
2015,2,3,n,DISP,124
2015,2,3,n,DIME,49
2015,2,3,n,DIME,29
2015,2,3,n,PEER,17
2015,2,3,n,DISP,120
2015,2,5,n,NEMI,137
2015,2,5,n,DIME,42
2015,2,5,n,DIME,48
2015,2,5,n,PGFV,7
2015,2,5,n,PGFV,7
2015,2,5,n,ONAR,17
2015,2,5,n,NEMI,125
2015,2,5,n,DISP,145
2015,2,5,n,PGFV,7
2015,2,5,n,ONAR,22
2015,2,5,n,DISP,115
2015,2,5,n,PGFV,7
2015,2,5,n,ONAR,22
2015,2,5,n,DIOR,48
2015,2,5,n,DIME,23
2015,2,5,n,DIOR,59
2015,3,1,n,DIME,46
2015,3,1,n,DIME,34
2015,3,1,n,DIOR,54
2015,3,1,n,XESP,NA
2015,3,1,n,DIME,29
2015,3,1,n,XESP,98
2015,3,1,n,DIME,30
2015,3,1,n,DIME,38
2015,3,1,n,DIME,42
2015,3,1,n,PGFV,8
2015,3,1,n,PEER,22
2015,3,1,n,XESP,90
2015,3,1,n,NEMI,175
2015,3,1,n,PEER,16
2015,3,3,n,DIME,40
2015,3,3,n,DIME,29
2015,3,3,n,DISP,115
2015,3,3,n,ONAR,16
2015,3,5,n,XESP,100
2015,3,5,n,DIME,44
2015,3,5,n,PGFV,8
2015,3,5,n,DIME,40
2015,3,5,n,DIOR,52
2015,3,5,n,ONAR,18
2015,3,5,n,DIME,33
2015,3,5,n,XESP,120
2016,1,1,n,DISP,105
2016,1,1,n,PGFV,7
2016,1,1,n,DIOR,48
2016,1,1,n,PGFV,10
2016,1,4,n,DISP,119
2016,1,4,n,DIOR,44
2016,1,4,n,DISP,132
2016,1,4,n,ONAR,22
2016,1,4,n,ONAR,26
2016,1,5,n,DISP,119
2016,1,5,n,DISP,146
2016,1,5,n,DISP,134
2016,1,5,n,ONAR,24
2016,1,5,n,DISP,126
2016,2,1,n,ONAR,23
2016,2,1,n,DISP,125
2016,2,4,n,DIOR,50
2016,2,4,n,PGFV,7
2016,2,4,n,DIOR,49
2016,2,5,n,DIOR,56
2016,2,5,n,PGFV,6
2016,2,5,n,PGFV,9
2016,2,5,n,PGFV,8
2016,3,1,n,XESP,80
2016,3,1,n,ONAR,21
2016,3,1,n,XESP,100
2016,3,1,n,XESP,128
2016,3,1,n,XESP,113
2016,3,4,n,DISP,142
2016,3,4,n,XESP,100
2016,3,4,n,DISP,100
2016,3,4,n,ONAR,25
2016,3,4,n,ONAR,22
2016,3,5,n,XESP,113
2016,3,5,n,ONAR,NA
2016,3,5,n,PEMA,NA
2016,3,5,n,DISP,155
2016,3,5,n,DISP,103
2016,1,1,n,DISP,131
2016,1,1,n,DISP,138
2016,1,1,n,DISP,120
2016,1,1,n,PGFV,9
2016,1,1,n,PGFV,12
2016,1,1,n,ONAR,17
2016,1,4,n,DIOR,63
2016,1,4,n,DIOR,45
2016,1,4,n,DIOR,46
2016,1,4,n,PGFV,7
2016,1,4,n,DISP,133
2016,1,5,n,DISP,111
2016,1,5,n,DISP,156
2016,1,5,n,PGFV,10
2016,1,5,n,DISP,127
2016,2,1,n,DISP,100
2016,2,1,n,PELE,NA
2016,2,1,n,XESP,121
2016,2,1,n,DISP,105
2016,2,1,n,DISP,125
2016,2,1,n,DISP,115
2016,2,1,n,PGFV,9
2016,2,4,n,XESP,97
2016,2,4,n,DISP,112
2016,2,5,n,DISP,115
2016,2,5,n,ONAR,21
2016,2,5,n,ONAR,NA
2016,2,5,n,DISP,120
2016,3,1,n,PGFV,9
2016,3,1,n,DISP,96
2016,3,1,n,PGFV,8
2016,3,1,n,PGFV,9
2016,3,4,n,DISP,101
2016,3,4,n,PGFV,8
2016,3,4,n,PGFV,7
2016,3,4,n,DISP,162
2016,3,5,n,DISP,126
2016,3,5,n,DISP,109
2016,1,1,n,DIME,40
2016,1,1,n,DIME,39
2016,1,1,n,DIME,35
2016,1,1,n,DIME,46
2016,1,1,n,DIME,47
2016,1,1,n,DIME,4
2016,1,1,n,DIME,52
2016,1,1,n,PEER,26
2016,1,1,n,DIME,40
2016,1,1,n,DIME,38
2016,1,3,n,DIME,41
2016,1,3,n,DIME,41
2016,1,3,n,ONAR,26
2016,1,3,n,DIME,48
2016,1,3,n,DIME,47
2016,1,3,n,DISP,131
2016,1,3,n,DIME,49
2016,1,3,n,DIME,40
2016,1,3,n,DIME,41
2016,1,3,n,DIME,51
2016,1,3,n,DIME,46
2016,1,3,n,DIME,42
2016,1,3,n,DIME,48
2016,1,3,n,DIME,54
2016,1,3,n,DISP,125
2016,1,3,n,DIME,51
2016,1,5,n,REME,9
2016,1,5,n,DIME,39
2016,1,5,n,DIME,48
2016,1,5,n,DIME,37
2016,1,5,n,DIME,43
2016,1,5,n,DIME,41
2016,1,5,n,DISP,145
2016,1,5,n,DISP,101
2016,1,5,n,DIME,39
2016,1,5,n,ONAR,23
2016,1,5,n,ONAR,31
2016,2,1,n,DIME,40
2016,2,1,n,PGFV,8
2016,2,3,n,DIME,49
2016,2,3,n,PELE,13
2016,2,5,n,PGFV,8
2016,3,1,n,DIME,47
2016,3,5,n,ONAR,33
2016,3,5,n,DIME,45
2016,3,5,n,DIME,47
2016,3,5,n,DIME,43
2016,1,1,n,PEER,21
2016,1,1,n,DIME,50
2016,1,1,n,XESP,NA
2016,1,1,n,DIME,38
2016,1,1,n,DIME,47
2016,1,1,n,DIME,34
2016,1,1,n,ONAR,20
2016,1,1,n,PGFV,7
2016,1,3,n,DIME,37
2016,1,3,n,DIME,50
2016,1,3,n,DIME,44
2016,1,3,n,DIME,46
2016,1,3,n,DIME,59
2016,1,3,n,DISP,133
2016,1,3,n,DIME,4
2016,1,5,n,DISP,118
2016,1,5,n,PELE,24
2016,1,5,n,DIME,49
2016,1,5,n,DIME,NA
2016,2,1,n,DISP,116
2016,2,1,n,DIME,29
2016,2,1,n,XESP,99
2016,2,3,n,XESP,115
2016,2,3,n,DIME,29
2016,2,5,n,PGFV,8
2016,2,5,n,XESP,83
2016,2,5,n,DIME,35
2016,2,5,n,DIME,48
2016,2,5,n,XESP,105
2016,2,5,n,XESP,103
2016,3,1,n,PGFV,10
2016,3,1,n,PEMA,25
2016,3,1,n,DISP,122
2016,3,1,n,XESP,NA
2016,3,1,n,NEAL,160
2016,3,1,n,DIME,48
2016,3,3,n,DIME,26
2016,3,3,n,DIME,26
2016,3,3,n,PGFV,9
2016,3,3,n,ONAR,18
2016,3,5,n,NEAL,NA
2016,3,5,n,PGFV,7
2016,3,5,n,DIME,39
2016,3,5,n,PGFV,5
2016,3,5,n,DISP,106
2016,3,5,n,PGFV,12
2016,3,5,n,DIME,38
2016,3,5,n,DIME,152
2016,3,5,n,PGFV,8
2017,1,1,n,DISP,105
2017,1,1,n,DISP,120
2017,1,1,n,DISP,151
2017,1,1,n,PGFV,8
2017,1,1,n,PGFV,6
2017,1,1,n,PGFV,7
2017,1,1,n,ONLE,28
2017,1,1,n,PGFV,8
2017,1,1,n,PGFV,7
2017,1,4,n,DISP,138
2017,1,4,n,DIOR,47
2017,1,4,n,DISP,96
2017,1,4,n,DISP,93
2017,1,4,n,DIOR,58
2017,1,4,n,DISP,163
2017,1,4,n,PGFV,9
2017,1,4,n,PGFV,6
2017,1,5,n,DISP,131
2017,1,5,n,DISP,91.5
2017,1,5,n,DISP,152
2017,1,5,n,ONAR,14
2017,1,5,n,DISP,117
2017,1,5,n,DISP,NA
2017,1,5,n,PGFV,9
2017,1,5,n,DIOR,40
2017,1,5,n,DISP,NA
2017,2,1,n,PGFV,9
2017,2,1,n,PGFV,10
2017,2,1,n,DISP,146
2017,2,1,n,PGFV,9
2017,2,4,n,DISP,123
2017,2,4,n,XESP,NA
2017,2,4,n,DISP,143
2017,2,4,n,DIOR,46
2017,2,4,n,PGFV,7.5
2017,2,4,n,PGFV,7
2017,2,4,n,PGFV,NA
2017,2,5,n,DISP,145
2017,2,5,n,DIME,48
2017,3,1,n,DISP,81
2017,3,1,n,DIOR,40
2017,3,1,n,XESP,36
2017,3,1,n,ONXX,13
2017,3,4,n,DISP,110
2017,3,4,n,PGFV,9
2017,3,4,n,DIME,45
2017,3,4,n,PGFV,8.6
2017,3,4,n,DIME,54
2017,3,4,n,PGFV,9
2017,3,5,n,ONAR,27
2017,3,5,n,XESP,NA
2017,3,5,n,PGFV,8
2017,3,5,n,PGFV,7
2017,3,5,n,PGFV,7
2017,3,5,n,DISP,84
2017,1,1,n,ONAR,27
2017,1,1,n,PGFV,8
2017,1,1,n,DISP,NA
2017,1,1,n,DISP,127
2017,1,1,n,NEMI,95
2017,1,1,n,PGFV,6
2017,1,1,n,DISP,130
2017,1,1,n,DISP,141
2017,1,1,n,DISP,113
2017,1,1,n,DISP,118
2017,1,1,n,XESP,97
2017,1,4,n,PELE,25
2017,1,4,n,PGFV,8
2017,1,4,n,DISP,146
2017,1,4,n,DISP,147
2017,1,4,n,DISP,129
2017,1,4,n,DISP,96
2017,1,4,n,DISP,NA
2017,1,4,n,ONAR,26
2017,1,4,n,DISP,133
2017,1,5,n,PGFV,6
2017,1,5,n,DISP,131
2017,1,5,n,PGFV,7
2017,1,5,n,DISP,138
2017,1,5,n,DISP,123
2017,1,5,n,PGFV,7
2017,1,5,n,DISP,157
2017,1,5,n,PGFV,6
2017,1,5,n,PGFV,7
2017,1,5,n,DISP,142
2017,1,5,n,DISP,152
2017,1,5,n,SYAU,NA
2017,2,1,n,PGFV,7
2017,2,1,n,DISP,142
2017,2,1,n,DIME,62
2017,2,1,n,PGFV,6
2017,2,1,n,PGFV,8
2017,2,1,n,PGFV,7
2017,2,1,n,DISP,130
2017,2,1,n,PGFV,7
2017,2,1,n,DISP,NA
2017,2,1,n,DISP,NA
2017,2,4,n,DISP,NA
2017,2,4,n,NEAL,NA
2017,2,4,n,PELE,20
2017,2,4,n,DISP,NA
2017,2,4,n,DISP,127
2017,2,4,n,DISP,133
2017,2,4,n,DIOR,40
2017,2,5,n,ONAR,14
2017,2,5,n,PGFV,8
2017,2,5,n,PGFV,8
2017,2,5,n,DISP,137
2017,2,5,n,DISP,117
2017,2,5,n,ONAR,25
2017,3,1,n,PGFV,8
2017,3,1,n,PGFV,7
2017,3,1,n,DISP,138
2017,3,4,n,DISP,123
2017,3,4,n,DIOR,58
2017,3,4,n,DIOR,52
2017,3,4,n,MUMU,14
2017,1,1,n,DIME,37
2017,1,1,n,DIME,43.5
2017,1,1,n,DISP,97
2017,1,1,n,DIME,40
2017,1,1,n,DISP,136
2017,1,1,n,DIME,42
2017,1,1,n,DIME,41
2017,1,1,n,DISP,119
2017,1,1,n,DIME,44
2017,1,1,n,DIME,47
2017,1,1,n,DIME,40
2017,1,1,n,DIME,45
2017,1,3,n,DIME,46
2017,1,3,n,DIME,46
2017,1,3,n,DIME,40
2017,1,3,n,DIME,45
2017,1,3,n,NEAL,126
2017,1,3,n,DIME,39
2017,1,3,n,DIME,26
2017,1,3,n,DIME,43
2017,1,3,n,DIME,52
2017,1,3,n,DIME,49
2017,1,3,n,DIME,51
2017,1,3,n,DISP,138
2017,1,3,n,DIME,45
2017,1,3,n,PGFV,7
2017,1,3,n,DIME,47
2017,1,5,n,DIME,40
2017,1,5,n,DIME,46
2017,1,5,n,PGFV,7
2017,1,5,n,DIME,46
2017,1,5,n,DISP,93
2017,2,1,n,DIME,46
2017,2,1,n,DIME,30
2017,2,3,n,PGFV,6.5
2017,2,5,n,PGFV,9
2017,2,5,n,DISP,146
2017,2,5,n,DIME,48
2017,2,5,n,DIME,46
2017,2,5,n,DIME,50
2017,3,1,n,DIME,5
2017,3,1,n,ONXX,22
2017,3,1,n,PEBO,16
2017,3,1,n,DIME,51
2017,3,3,n,DIME,52
2017,3,3,n,XESP,80
2017,3,3,n,DIME,27
2017,3,3,n,DIME,45
2017,3,3,n,DISP,155
2017,3,3,n,DISP,82
2017,3,5,n,PGFV,9
2017,3,5,n,DIME,45
2017,3,5,n,PGFV,9
2017,3,5,n,PEER,13
2017,3,5,n,PGFV,7
2017,1,1,n,DIME,36
2017,1,1,n,DIME,45
2017,1,1,n,DIME,41
2017,1,1,n,DIME,34
2017,1,1,n,DIME,50
2017,1,1,n,DIME,40
2017,1,1,n,DISP,110
2017,1,1,n,DISP,130
2017,1,1,n,DIME,45
2017,1,1,n,PGFV,7
2017,1,1,n,DIME,44
2017,1,1,n,DISP,138
2017,1,1,n,DISP,130
2017,1,1,n,PEER,20
2017,1,1,n,DIME,43
2017,1,1,n,DISP,135
2017,1,1,n,PEER,18
2017,1,1,n,DIME,42
2017,1,1,n,DIME,50
2017,1,1,n,PGFV,7
2017,1,1,n,DIME,45
2017,1,1,n,DIME,45
2017,1,1,n,ONAR,24
2017,1,1,n,DISP,103
2017,1,1,n,ONAR,NA
2017,1,1,n,PEER,15
2017,1,3,n,DIME,43
2017,1,3,n,DIME,44
2017,1,3,n,DIME,47
2017,1,3,n,DISP,148
2017,1,3,n,DIME,NA
2017,1,5,n,DIME,48
2017,1,5,n,ONAR,24
2017,1,5,n,PGFV,8
2017,1,5,n,DISP,140
2017,1,5,n,NEAL,NA
2017,1,5,n,DISP,140
2017,1,5,n,DIME,48
2017,2,1,n,DIME,58
2017,2,1,n,XESP,90
2017,2,1,n,DISP,125
2017,2,1,n,XESP,99
2017,2,1,n,NEAL,138
2017,2,1,n,PGFV,6
2017,2,3,n,NEAL,165
2017,2,3,n,DIME,40
2017,2,3,n,DIME,54
2017,2,3,n,DISP,120
2017,2,5,n,DIME,53
2017,2,5,n,DIME,47
2017,2,5,n,NEMI,140
2017,3,1,n,DIME,NA
2017,3,1,n,NEMI,218
2017,3,1,n,PGFV,6
2017,3,1,n,NEAL,143
2017,3,1,n,NEAL,137
2017,3,3,n,DIME,35
2017,3,3,n,DISP,135
2017,3,5,n,DIME,34
2017,3,5,n,DIME,135
2017,3,5,n,DISP,147
2017,3,5,n,DIME,44
2017,3,5,n,PGFV,8
2017,3,5,n,DIME,42
2017,3,5,n,DIME,43
2018,1,1,n,DISP,105
2018,1,1,n,DISP,7
2018,1,1,n,DISP,136
2018,1,1,n,DISP,153
2018,1,1,n,DISP,118
2018,1,1,n,PGFV,8
2018,1,1,n,PGFV,9.5
2018,1,1,n,PGFV,8
2018,1,1,n,DISP,99
2018,1,1,n,DISP,120
2018,1,1,n,PGFV,9
2018,1,1,n,DISP,92
2018,1,1,n,DISP,140
2018,1,1,n,DISP,110
2018,1,1,n,DISP,130
2018,1,1,n,DIOR,50
2018,1,4,n,DISP,70
2018,1,4,n,DIOR,60
2018,1,4,n,DIOR,50
2018,1,4,n,DIOR,40
2018,1,4,n,PGFV,9
2018,1,4,n,DIOR,33
2018,1,4,n,DIOR,43
2018,1,4,n,DIOR,55
2018,1,4,n,DIOR,52
2018,1,4,n,PGFV,12
2018,1,4,n,DIOR,51
2018,1,4,n,DIOR,47
2018,1,4,n,DIOR,41
2018,1,4,n,DISP,115
2018,1,4,n,DISP,138
2018,1,4,n,DIOR,51
2018,1,4,n,ONAR,30
2018,1,4,n,DISP,90
2018,1,4,n,DISP,96
2018,1,5,n,DISP,125
2018,1,5,n,PGFV,NA
2018,1,5,n,DISP,154
2018,1,5,n,DISP,22
2018,1,5,n,PGFV,9.5
2018,1,5,n,PGFV,NA
2018,1,5,n,PGFV,NA
2018,1,5,n,DISP,134
2018,2,1,n,DISP,120
2018,2,1,n,DISP,90
2018,2,1,n,PGFV,7
2018,2,1,n,PGFV,9
2018,2,1,n,PGFV,9
2018,2,1,n,PGFV,7
2018,2,4,n,PGFV,9.8
2018,2,4,n,PGFV,5.8
2018,2,4,n,DISP,109
2018,2,4,n,DIOR,47
2018,2,4,n,DIOR,36
2018,2,4,n,PGFV,9
2018,2,4,n,DISP,118
2018,2,4,n,DIOR,55
2018,2,4,n,PGFV,10
2018,2,4,n,DIOR,58
2018,2,4,n,PGFV,9
2018,2,4,n,DIOR,57
2018,2,4,n,PGFV,10.5
2018,2,4,n,DIOR,45
2018,2,4,n,DIOR,48
2018,2,4,n,DIOR,54
2018,2,4,n,PGFV,8.5
2018,2,4,n,DISP,NA
2018,2,5,n,XESP,95
2018,2,5,n,DISP,144
2018,2,5,n,XESP,102
2018,2,5,n,DISP,100
2018,2,5,n,DIOR,53
2018,2,5,n,DISP,140
2018,2,5,n,DIOR,44
2018,3,1,n,DISP,90
2018,3,1,n,DISP,50
2018,3,1,n,PGFV,9
2018,3,1,n,DISP,90
2018,3,1,n,DISP,33
2018,3,1,n,DISP,130
2018,3,1,n,DISP,25
2018,3,1,n,PGFV,7
2018,3,1,n,DISP,125
2018,3,1,n,PGFV,9
2018,3,1,n,PGFV,8
2018,3,1,n,DISP,140
2018,3,1,n,DISP,45
2018,3,4,n,DIOR,37
2018,3,4,n,PGFV,7
2018,3,4,n,DISP,100
2018,3,4,n,DISP,89
2018,3,4,n,DISP,142
2018,3,4,n,DISP,100
2018,3,4,n,DIOR,55
2018,3,4,n,DIOR,NA
2018,3,4,n,DIOR,43
2018,3,4,n,PGFV,11
2018,3,4,n,PGFV,9
2018,3,4,n,PGFV,8
2018,3,4,n,PGFV,9.5
2018,3,4,n,PGFV,9
2018,3,4,n,DIOR,62
2018,3,4,n,PGFV,8
2018,3,4,n,DIOR,54
2018,3,4,n,DIOR,60
2018,3,4,n,DIOR,61
2018,3,4,n,PGFV,10
2018,3,4,n,DISP,129
2018,3,4,n,DISP,40
2018,3,4,n,DISP,50
2018,3,4,n,PGFV,8
2018,3,5,n,DISP,93
2018,3,5,n,PGFV,8.5
2018,3,5,n,DISP,123
2018,3,5,n,DISP,143
2018,3,5,n,PGFV,9.5
2018,3,5,n,DISP,NA
2018,3,5,n,DIOR,50
2018,3,5,n,DISP,108
2018,3,5,n,DIOR,51
2018,3,5,n,PGFV,8.5
2018,3,5,n,DIOR,47
2018,3,5,n,PGFV,8.5
2018,3,5,n,DISP,141
2018,3,5,n,DISP,143
2018,3,5,n,PGFV,8.5
2018,3,5,n,PGFV,10
2018,3,5,n,DISP,103
2018,1,1,n,DISP,136
2018,1,1,n,DISP,122
2018,1,1,n,DIOR,57
2018,1,1,n,PGFV,8
2018,1,1,n,PGFV,7
2018,1,1,n,DISP,132
2018,1,4,n,DISP,130
2018,1,4,n,PGFV,NA
2018,1,4,n,DISP,103
2018,1,4,n,DIOR,61
2018,1,4,n,ONAR,23
2018,1,4,n,DIOR,56
2018,1,4,n,DIOR,59
2018,1,4,n,DIOR,60
2018,1,4,n,DIOR,52
2018,1,4,n,DISP,137
2018,1,4,n,PGFV,7.5
2018,1,4,n,DISP,152
2018,1,4,n,DIOR,48
2018,1,5,n,DISP,137
2018,1,5,n,DISP,127
2018,1,5,n,DISP,117
2018,1,5,n,PGFV,7.5
2018,1,5,n,DISP,143
2018,1,5,n,DISP,123
2018,1,5,n,DISP,117
2018,1,5,n,DISP,120
2018,1,5,n,DISP,108
2018,1,5,n,DISP,118
2018,2,1,n,DIOR,55
2018,2,1,n,PGFV,7
2018,2,1,n,DISP,108
2018,2,1,n,DISP,NA
2018,2,1,n,DIOR,52
2018,2,1,n,DISP,118
2018,2,4,n,DISP,98
2018,2,4,n,PGFV,75
2018,2,4,n,DIOR,63
2018,2,4,n,PGFV,9
2018,2,4,n,DIOR,59
2018,2,4,n,PGFV,7
2018,2,4,n,DIOR,50
2018,2,4,n,DIOR,57
2018,2,4,n,DIOR,59
2018,2,4,n,DISP,143
2018,2,5,n,DIOR,44
2018,2,5,n,DISP,127
2018,2,5,n,DISP,137
2018,2,5,n,DISP,118
2018,2,5,n,DIOR,50
2018,2,5,n,DISP,108
2018,2,5,n,ONAR,28
2018,2,5,n,DISP,118
2018,3,1,n,PGFV,6
2018,3,1,n,DISP,NA
2018,3,1,n,PGFV,7
2018,3,4,n,DIOR,63
2018,3,4,n,DISP,130
2018,3,4,n,DIOR,57
2018,3,4,n,PGFV,8.5
2018,3,4,n,DISP,103
2018,3,4,n,DIOR,61
2018,3,4,n,DISP,126
2018,3,4,n,DIOR,56
2018,3,4,n,DIOR,59
2018,3,4,n,DIOR,60
2018,3,4,n,DIOR,52
2018,3,4,n,DIOR,50
2018,3,4,n,DISP,113
2018,3,4,n,DISP,43
2018,3,4,n,DIOR,59
2018,3,4,n,DISP,152
2018,3,5,n,PGFV,7
2018,3,5,n,DISP,126
2018,3,5,n,DIOR,56
2018,3,5,n,DISP,100
2018,1,1,n,DISP,83
2018,1,1,n,DISP,NA
2018,1,1,n,DISP,82
2018,1,1,n,DISP,87
2018,1,1,n,DIME,45
2018,1,1,n,DIME,41
2018,1,1,n,DIME,47
2018,1,1,n,PEXX,NA
2018,1,1,n,DIME,54
2018,1,1,n,DIME,46
2018,1,1,n,DIME,47
2018,1,1,n,DIME,45
2018,1,1,n,DISP,138
2018,1,1,n,PGFV,8
2018,1,1,n,DIME,44
2018,1,1,n,DIME,21
2018,1,1,n,PEXX,20
2018,1,1,n,DIME,38
2018,1,1,n,DIME,38
2018,1,3,n,DIME,43
2018,1,3,n,DIME,44
2018,1,3,n,DIME,44
2018,1,3,n,DIME,33
2018,1,3,n,PGFV,NA
2018,1,3,n,DIME,44
2018,1,3,n,DIME,43
2018,1,3,n,DIME,40
2018,1,3,n,DIME,43
2018,1,3,n,DIME,55
2018,1,3,n,DIME,49
2018,1,3,n,DIME,44
2018,1,3,n,DIME,50
2018,1,3,n,DISP,130
2018,1,3,n,DIME,35
2018,1,3,n,DIME,38
2018,1,3,n,PGFV,8
2018,1,3,n,PGFV,NA
2018,1,3,n,DISP,130
2018,1,5,n,DIME,43
2018,1,5,n,DIME,37
2018,1,5,n,DIME,47
2018,1,5,n,DISP,113
2018,1,5,n,DIME,47
2018,1,5,n,DIME,45
2018,1,5,n,DIME,47
2018,1,5,n,DIME,51
2018,1,5,n,DISP,138
2018,1,5,n,PGFV,10
2018,1,5,n,DIME,42
2018,1,5,n,PGFV,9
2018,1,5,n,DIME,23
2018,1,5,n,DIME,35
2018,1,5,n,DIME,37
2018,1,5,n,DIME,NA
2018,2,1,n,DISP,88
2018,2,1,n,PGFV,9
2018,2,1,n,DISP,93
2018,2,1,n,DISP,116
2018,2,1,n,DISP,133
2018,2,1,n,DIME,47
2018,2,1,n,PEXX,22
2018,2,1,n,DISP,123
2018,2,1,n,DIME,41
2018,2,3,n,DIME,32
2018,2,3,n,DIME,41
2018,2,5,n,DIME,46
2018,2,5,n,PGFV,7
2018,2,5,n,PGFV,8
2018,2,5,n,DIME,47
2018,2,5,n,PGFV,5
2018,2,5,n,DIME,41
2018,2,5,n,DIME,47
2018,2,5,n,PGFV,8
2018,2,5,n,DIME,32
2018,3,1,n,PGFV,7.5
2018,3,1,n,PEER,21
2018,3,1,n,DIME,43
2018,3,1,n,DIME,47
2018,3,3,n,DISP,149
2018,3,3,n,PEXX,25
2018,3,3,n,DIME,48
2018,3,3,n,DISP,121
2018,3,5,n,DIME,43
2018,3,5,n,DIOR,56
2018,3,5,n,DIME,43
2018,3,5,n,DIME,42
2018,3,5,n,DIME,40
2018,3,5,n,DIME,42
2018,3,5,n,DISP,139
2018,1,1,n,DIME,47
2018,1,1,n,PGFV,6.5
2018,1,1,n,DISP,134
2018,1,1,n,DIME,39
2018,1,1,n,CHIN,15.5
2018,1,1,n,DISP,118
2018,1,1,n,DISP,134
2018,1,1,n,DIME,42
2018,1,1,n,DIME,45
2018,1,1,n,DIME,45
2018,1,1,n,DISP,134
2018,1,1,n,DIME,43
2018,1,1,n,CHIN,13.5
2018,1,1,n,DIME,44
2018,1,1,n,PGFV,NA
2018,1,1,n,PEXX,15.5
2018,1,1,n,DIME,46
2018,1,1,n,PEER,23
2018,1,3,n,DISP,139
2018,1,3,n,DIME,45
2018,1,3,n,PGFV,7
2018,1,3,n,DIME,42
2018,1,3,n,DIME,48
2018,1,3,n,DIME,47
2018,1,3,n,DIME,46
2018,1,3,n,DIME,46
2018,1,3,n,DIME,38
2018,1,3,n,DIME,39
2018,1,3,n,DISP,136
2018,1,3,n,DIME,44
